l_image,r_image,target_sound,correct,thisN,thisTrialN,thisRepN,start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.time,start_mouse.clicked_name,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,start.started,start_l_rect.started,start_r_rect.started,start_l_image.started,start_r_image.started,star.started,start_mouse.started,start.stopped,trials.start_mouse.x,trials.start_mouse.y,trials.start_mouse.leftButton,trials.start_mouse.midButton,trials.start_mouse.rightButton,trials.start_mouse.time,trials.start_mouse.clicked_name,trial.started,right_rectangle.started,left_rectangle.started,left_image.started,right_image.started,trial_sound.started,trial_mouse.started,trial.stopped,trials.trial_mouse.x,trials.trial_mouse.y,trials.trial_mouse.leftButton,trials.trial_mouse.midButton,trials.trial_mouse.rightButton,trials.trial_mouse.time,trials.trial_mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
stimuli/dog.png,stimuli/pig.png,stimuli/dog.wav,stimuli/dog.png,0,0,0,"[np.float64(0.04111111111111111), np.float64(0.01888888888888889)]","[np.float64(-0.05333333333333334), np.float64(-0.021111111111111112)]","[1, 1]","[0, 0]","[0, 0]","[0.5453881660068873, 1.0503362079907674]","[None, 'star']",[np.float64(-0.3711111111111111)],[np.float64(-0.008888888888888889)],[1],[0],[0],[1.5447141249896958],"['left_image', 'left_rectangle']",0,0,0,0,0.14740133300074376,,0.11888537497725338,0.14740133300074376,0.14740133300074376,0.14740133300074376,0.14740133300074376,0.14740133300074376,0.11893116700230166,1.169702082988806,"[np.float64(0.04111111111111111), np.float64(0.01888888888888889)]","[np.float64(-0.05333333333333334), np.float64(-0.021111111111111112)]","[1, 1]","[0, 0]","[0, 0]","[0.5453881660068873, 1.0503362079907674]","[None, 'star']",1.2274789999937639,1.2338638329820242,1.2338638329820242,1.2338638329820242,1.2338638329820242,1.2357689996579817,0.05763737499364652,2.772607874998357,[np.float64(-0.3711111111111111)],[np.float64(-0.008888888888888889)],[1],[0],[0],[1.5447141249896958],"['left_image', 'left_rectangle']",15,001,2025-11-18_19h38.09.196,animal words,,2025.1.1,None,2025-11-18 19h38.19.475390 +0530,
stimuli/penguin.png,stimuli/tiger.png,stimuli/tiger.wav,stimuli/tiger.png,1,1,0,[np.float64(0.0044444444444444444)],[np.float64(0.035555555555555556)],[1],[0],[0],[0.6486222919775173],['star'],[np.float64(0.4311111111111111)],[np.float64(0.03888888888888889)],[1],[0],[0],[1.35209416699945],"['right_image', 'right_rectangle']",0,1,1,1,2.8235985829960555,,2.8178332499810494,2.8235985829960555,2.8235985829960555,2.8235985829960555,2.8235985829960555,2.8235985829960555,0.03741179101052694,3.466749624989461,[np.float64(0.0044444444444444444)],[np.float64(0.035555555555555556)],[1],[0],[0],[0.6486222919775173],['star'],3.503764915978536,3.508987207984319,3.508987207984319,3.508987207984319,3.508987207984319,3.5153608749795238,0.0368454169947654,4.8562906659790315,[np.float64(0.4311111111111111)],[np.float64(0.03888888888888889)],[1],[0],[0],[1.35209416699945],"['right_image', 'right_rectangle']",15,001,2025-11-18_19h38.09.196,animal words,,2025.1.1,None,2025-11-18 19h38.19.475390 +0530,
stimuli/pig.png,stimuli/dog.png,stimuli/pig.wav,stimuli/pig.png,2,2,0,[np.float64(0.03111111111111111)],[np.float64(0.028888888888888888)],[1],[0],[0],[0.7689609999943059],['star'],[np.float64(-0.32222222222222224)],[np.float64(0.05444444444444444)],[1],[0],[0],[1.3970948339847382],"['left_image', 'left_rectangle']",0,2,2,2,4.906111916003283,,4.900497082999209,4.906111916003283,4.906111916003283,4.906111916003283,4.906111916003283,4.906111916003283,0.034575415978906676,5.669693790987367,[np.float64(0.03111111111111111)],[np.float64(0.028888888888888888)],[1],[0],[0],[0.7689609999943059],['star'],5.706800374988234,5.711320457980037,5.711320457980037,5.711320457980037,5.711320457980037,5.718978374975268,0.037011457985499874,7.104246874980163,[np.float64(-0.32222222222222224)],[np.float64(0.05444444444444444)],[1],[0],[0],[1.3970948339847382],"['left_image', 'left_rectangle']",15,001,2025-11-18_19h38.09.196,animal words,,2025.1.1,None,2025-11-18 19h38.19.475390 +0530,
stimuli/tiger.png,stimuli/penguin.png,stimuli/penguin.wav,stimuli/penguin.png,3,3,0,[np.float64(-0.017777777777777778)],[np.float64(0.014444444444444444)],[1],[0],[0],[0.7740336669958197],['star'],[np.float64(0.35555555555555557)],[np.float64(0.03777777777777778)],[1],[0],[0],[1.2610373339848593],"['right_image', 'right_rectangle']",0,3,3,3,7.15148833298008,,7.145838458003709,7.15148833298008,7.15148833298008,7.15148833298008,7.15148833298008,7.15148833298008,0.03135425000800751,7.920201749977423,[np.float64(-0.017777777777777778)],[np.float64(0.014444444444444444)],[1],[0],[0],[0.7740336669958197],['star'],7.958680332987569,7.963833499990869,7.963833499990869,7.963833499990869,7.963833499990869,7.968933332985034,0.03831529201124795,9.220065165980486,[np.float64(0.35555555555555557)],[np.float64(0.03777777777777778)],[1],[0],[0],[1.2610373339848593],"['right_image', 'right_rectangle']",15,001,2025-11-18_19h38.09.196,animal words,,2025.1.1,None,2025-11-18 19h38.19.475390 +0530,
