thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
10,0,10,[np.float64(0.32222222222222224)],[np.float64(0.25555555555555554)],[1],[0],[0],[1.3351674590085167],['target'],10,0,10,0,26.93466354100383,,5,26.92812120799499,26.93466354100383,26.93466354100383,0.03131683298852295,28.263353791000554,[np.float64(0.32222222222222224)],[np.float64(0.25555555555555554)],[1],[0],[0],[1.3351674590085167],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
11,0,11,[np.float64(-0.3466666666666667)],[np.float64(0.38666666666666666)],[1],[0],[0],[1.7443097499926807],['target'],11,0,11,0,28.309116749995155,,5,28.30205475000548,28.309116749995155,28.309116749995155,0.03853587500634603,30.046436666001682,[np.float64(-0.3466666666666667)],[np.float64(0.38666666666666666)],[1],[0],[0],[1.7443097499926807],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
12,0,12,[np.float64(-0.36666666666666664)],[np.float64(-0.0022222222222222222)],[1],[0],[0],[2.054408166994108],['target'],12,0,12,0,30.11729212499631,,10,30.108226083000773,30.11729212499631,30.11729212499631,0.06161779200192541,32.16269149999425,[np.float64(-0.36666666666666664)],[np.float64(-0.0022222222222222222)],[1],[0],[0],[2.054408166994108],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
13,0,13,[np.float64(-0.06444444444444444)],[np.float64(0.23222222222222222)],[1],[0],[0],[1.4701089999871328],['target'],13,0,13,0,32.20164337499591,,5,32.19513195799664,32.20164337499591,32.20164337499591,0.032270625000819564,33.665337458005524,[np.float64(-0.06444444444444444)],[np.float64(0.23222222222222222)],[1],[0],[0],[1.4701089999871328],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
14,0,14,[np.float64(-0.3477777777777778)],[np.float64(-0.4)],[1],[0],[0],[1.7386849999893457],['target'],14,0,14,0,33.73414899999625,,10,33.72504704099265,33.73414899999625,33.73414899999625,0.05948520899983123,35.463785333005944,[np.float64(-0.3477777777777778)],[np.float64(-0.4)],[1],[0],[0],[1.7386849999893457],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
15,0,15,[np.float64(0.06)],[np.float64(0.14444444444444443)],[1],[0],[0],[1.2320689589978429],['target'],15,0,15,0,35.503812790993834,,5,35.49756645799789,35.503812790993834,35.503812790993834,0.03361391701037064,36.72970654099481,[np.float64(0.06)],[np.float64(0.14444444444444443)],[1],[0],[0],[1.2320689589978429],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
16,0,16,[np.float64(0.47)],[np.float64(0.4622222222222222)],[1],[0],[0],[1.4851863749936456],['target'],16,0,16,0,36.768771499992,,5,36.76257412499399,36.768771499992,36.768771499992,0.03271645799395628,38.247838416005834,[np.float64(0.47)],[np.float64(0.4622222222222222)],[1],[0],[0],[1.4851863749936456],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
17,0,17,[np.float64(-0.4066666666666667)],[np.float64(0.14555555555555555)],[1],[0],[0],[1.1975856670032954],['target'],17,0,17,0,38.28805499999726,,5,38.281811041000765,38.28805499999726,38.28805499999726,0.03379258399945684,39.479469832993345,[np.float64(-0.4066666666666667)],[np.float64(0.14555555555555555)],[1],[0],[0],[1.1975856670032954],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
18,0,18,[np.float64(-0.06888888888888889)],[np.float64(0.45222222222222225)],[1],[0],[0],[0.9849796670023352],['target'],18,0,18,0,39.519918624995626,,5,39.51343954099866,39.519918624995626,39.519918624995626,0.03378474999044556,40.49852029100293,[np.float64(-0.06888888888888889)],[np.float64(0.45222222222222225)],[1],[0],[0],[0.9849796670023352],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
19,0,19,[np.float64(-0.08555555555555555)],[np.float64(0.3688888888888889)],[1],[0],[0],[0.7304535830044188],['target'],19,0,19,0,40.53879399999278,,5,40.53254549999838,40.53879399999278,40.53879399999278,0.033789291002904065,41.26306279099663,[np.float64(-0.08555555555555555)],[np.float64(0.3688888888888889)],[1],[0],[0],[0.7304535830044188],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
20,0,20,[np.float64(0.39555555555555555)],[np.float64(-0.31555555555555553)],[1],[0],[0],[1.7012831659958465],['target'],20,0,20,0,41.30154625000432,,5,41.29510449999361,41.30154625000432,41.30154625000432,0.03187912500288803,42.99645433299884,[np.float64(0.39555555555555555)],[np.float64(-0.31555555555555553)],[1],[0],[0],[1.7012831659958465],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
21,0,21,[np.float64(0.3377777777777778)],[np.float64(-0.19111111111111112)],[1],[0],[0],[1.3015863750042627],[None],21,0,21,0,43.035080999994534,,5,43.02858041599393,43.035080999994534,43.035080999994534,0.031955458005541004,44.330231832995196,[np.float64(0.3377777777777778)],[np.float64(-0.19111111111111112)],[1],[0],[0],[1.3015863750042627],[None],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
22,0,22,[np.float64(-0.45111111111111113)],[np.float64(-0.09111111111111111)],[1],[0],[0],[2.624117917002877],['target'],22,0,22,0,44.39861841600214,,10,44.38937550000264,44.39861841600214,44.39861841600214,0.058975042004021816,47.0135554580047,[np.float64(-0.45111111111111113)],[np.float64(-0.09111111111111111)],[1],[0],[0],[2.624117917002877],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
23,0,23,[np.float64(-0.31555555555555553)],[np.float64(0.07666666666666666)],[1],[0],[0],[1.2596693329978734],['target'],23,0,23,0,47.080132165996474,,10,47.07125562499277,47.080132165996474,47.080132165996474,0.057473125008982606,48.33100341599493,[np.float64(-0.31555555555555553)],[np.float64(0.07666666666666666)],[1],[0],[0],[1.2596693329978734],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
24,0,24,[np.float64(0.17444444444444446)],[np.float64(0.49333333333333335)],[1],[0],[0],[3.201536207998288],['target'],24,0,24,0,48.398511082996265,,10,48.389453333002166,48.398511082996265,48.398511082996265,0.05823837500065565,51.59104587500042,[np.float64(0.17444444444444446)],[np.float64(0.49333333333333335)],[1],[0],[0],[3.201536207998288],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
25,0,25,[np.float64(-0.19666666666666666)],[np.float64(0.11222222222222222)],[1],[0],[0],[1.1924545840010978],['target'],25,0,25,0,51.627293625002494,,5,51.6208089159918,51.627293625002494,51.627293625002494,0.029604375013150275,52.81332683299843,[np.float64(-0.19666666666666666)],[np.float64(0.11222222222222222)],[1],[0],[0],[1.1924545840010978],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
26,0,26,[np.float64(-0.3888888888888889)],[np.float64(0.43222222222222223)],[1],[0],[0],[1.7695944579900242],['target'],26,0,26,0,52.88824695799849,,10,52.87704358299379,52.88824695799849,52.88824695799849,0.06354491699312348,54.64669245800178,[np.float64(-0.3888888888888889)],[np.float64(0.43222222222222223)],[1],[0],[0],[1.7695944579900242],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
27,0,27,[np.float64(-0.23666666666666666)],[np.float64(-0.13111111111111112)],[1],[0],[0],[1.4164899169991259],['target'],27,0,27,0,54.68528554099612,,5,54.678655833005905,54.68528554099612,54.68528554099612,0.031786292005563155,56.0952397499932,[np.float64(-0.23666666666666666)],[np.float64(-0.13111111111111112)],[1],[0],[0],[1.4164899169991259],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
28,0,28,[np.float64(0.01888888888888889)],[np.float64(-0.26222222222222225)],[1],[0],[0],[1.387517332987045],['target'],28,0,28,0,56.13414370799728,,5,56.127416582996375,56.13414370799728,56.13414370799728,0.03192283300450072,57.51500491600018,[np.float64(0.01888888888888889)],[np.float64(-0.26222222222222225)],[1],[0],[0],[1.387517332987045],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
29,0,29,[np.float64(0.46)],[np.float64(-0.06777777777777778)],[1],[0],[0],[2.413935208998737],['target'],29,0,29,0,57.55545220800559,,5,57.54881083300279,57.55545220800559,57.55545220800559,0.03362783300690353,59.96282674999384,[np.float64(0.46)],[np.float64(-0.06777777777777778)],[1],[0],[0],[2.413935208998737],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
30,0,30,[np.float64(-0.29888888888888887)],[np.float64(-0.42)],[1],[0],[0],[1.7676400420023128],[None],30,0,30,0,60.00342241600447,,5,59.996814500002074,60.00342241600447,60.00342241600447,0.03379833301005419,61.764538290997734,[np.float64(-0.29888888888888887)],[np.float64(-0.42)],[1],[0],[0],[1.7676400420023128],[None],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
31,0,31,[np.float64(0.2677777777777778)],[np.float64(-0.19)],[1],[0],[0],[1.8878126659983536],[None],31,0,31,0,61.83206008300476,,10,61.82291112499661,61.83206008300476,61.83206008300476,0.05818837499828078,63.710770833000424,[np.float64(0.2677777777777778)],[np.float64(-0.19)],[1],[0],[0],[1.8878126659983536],[None],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
32,0,32,[np.float64(0.2722222222222222)],[np.float64(0.21222222222222223)],[1],[0],[0],[1.274187000002712],['target'],32,0,32,0,63.74610833299812,,5,63.739737625001,63.74610833299812,63.74610833299812,0.02882558300916571,65.0140162500029,[np.float64(0.2722222222222222)],[np.float64(0.21222222222222223)],[1],[0],[0],[1.274187000002712],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
33,0,33,[np.float64(0.3055555555555556)],[np.float64(0.2311111111111111)],[1],[0],[0],[0.9335906670021359],['target'],33,0,33,0,65.0539277909993,,5,65.04762783300248,65.0539277909993,65.0539277909993,0.033434124998166226,65.98129745799815,[np.float64(0.3055555555555556)],[np.float64(0.2311111111111111)],[1],[0],[0],[0.9335906670021359],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
34,0,34,[np.float64(-0.21)],[np.float64(-0.07333333333333333)],[1],[0],[0],[1.0316844589979155],['target'],34,0,34,0,66.02144179100287,,5,66.0150472499954,66.02144179100287,66.02144179100287,0.03357633299310692,67.04680300000473,[np.float64(-0.21)],[np.float64(-0.07333333333333333)],[1],[0],[0],[1.0316844589979155],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
35,0,35,[np.float64(-0.03333333333333333)],[np.float64(0.17666666666666667)],[1],[0],[0],[1.163906208006665],['target'],35,0,35,0,67.0888547499926,,5,67.0826003330003,67.0888547499926,67.0888547499926,0.03562829100701492,68.2465682500042,[np.float64(-0.03333333333333333)],[np.float64(0.17666666666666667)],[1],[0],[0],[1.163906208006665],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
36,0,36,[np.float64(0.17555555555555555)],[np.float64(-0.43777777777777777)],[1],[0],[0],[1.8748192920029396],['target'],36,0,36,0,68.31389829100226,,10,68.30477874999633,68.31389829100226,68.31389829100226,0.05804804101353511,70.17965116599225,[np.float64(0.17555555555555555)],[np.float64(-0.43777777777777777)],[1],[0],[0],[1.8748192920029396],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
37,0,37,[np.float64(-0.10111111111111111)],[np.float64(0.13555555555555557)],[1],[0],[0],[1.2954498329927446],['target'],37,0,37,0,70.24364612500358,,10,70.2348028330016,70.24364612500358,70.24364612500358,0.05498637500568293,71.5303126660001,[np.float64(-0.10111111111111111)],[np.float64(0.13555555555555557)],[1],[0],[0],[1.2954498329927446],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
38,0,38,[np.float64(0.30777777777777776)],[np.float64(0.4588888888888889)],[1],[0],[0],[1.7374959169974318],[None],38,0,38,0,71.5667228329985,,5,71.56052562499826,71.5667228329985,71.5667228329985,0.030044625003938563,73.29810329100292,[np.float64(0.30777777777777776)],[np.float64(0.4588888888888889)],[1],[0],[0],[1.7374959169974318],[None],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
39,0,39,[np.float64(0.27555555555555555)],[np.float64(-0.11333333333333333)],[1],[0],[0],[2.166479291001451],['target'],39,0,39,0,73.33815004100325,,5,73.33163591599441,73.33815004100325,73.33815004100325,0.0333506250026403,75.49820204099524,[np.float64(0.27555555555555555)],[np.float64(-0.11333333333333333)],[1],[0],[0],[2.166479291001451],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
40,0,40,[np.float64(0.04555555555555556)],[np.float64(0.2222222222222222)],[1],[0],[0],[2.0814818750077393],['target'],40,0,40,0,75.5377582910005,,5,75.53150466599618,75.5377582910005,75.5377582910005,0.03312020799785387,77.61305687499407,[np.float64(0.04555555555555556)],[np.float64(0.2222222222222222)],[1],[0],[0],[2.0814818750077393],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
41,0,41,[np.float64(0.38222222222222224)],[np.float64(0.11777777777777777)],[1],[0],[0],[1.2919909579941304],['target'],41,0,41,0,77.67986041599943,,10,77.67102537500614,77.67986041599943,77.67986041599943,0.05780129200138617,78.9630725409952,[np.float64(0.38222222222222224)],[np.float64(0.11777777777777777)],[1],[0],[0],[1.2919909579941304],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
42,0,42,[np.float64(0.4444444444444444)],[np.float64(-0.4477777777777778)],[1],[0],[0],[1.618599624998751],['target'],42,0,42,0,79.00096083300014,,5,78.99445487499179,79.00096083300014,79.00096083300014,0.031206542000290938,80.61312629100576,[np.float64(0.4444444444444444)],[np.float64(-0.4477777777777778)],[1],[0],[0],[1.618599624998751],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
43,0,43,[np.float64(0.4777777777777778)],[np.float64(0.32666666666666666)],[1],[0],[0],[1.765138292001211],['target'],43,0,43,0,80.67957195799681,,10,80.67063729099755,80.67957195799681,80.67957195799681,0.05734179100545589,82.4358136660012,[np.float64(0.4777777777777778)],[np.float64(0.32666666666666666)],[1],[0],[0],[1.765138292001211],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
44,0,44,[np.float64(-0.3933333333333333)],[np.float64(-0.07777777777777778)],[1],[0],[0],[1.397567791005713],['target'],44,0,44,0,82.47398162499303,,5,82.46676458300499,82.47398162499303,82.47398162499303,0.030826916001387872,83.86446729100135,[np.float64(-0.3933333333333333)],[np.float64(-0.07777777777777778)],[1],[0],[0],[1.397567791005713],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
45,0,45,[np.float64(-0.15444444444444444)],[np.float64(-0.05)],[1],[0],[0],[1.3432480839983327],[None],45,0,45,0,83.94608670800517,,10,83.93698754100478,83.94608670800517,83.94608670800517,0.0720102909981506,85.28028041600192,[np.float64(-0.15444444444444444)],[np.float64(-0.05)],[1],[0],[0],[1.3432480839983327],[None],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
46,0,46,[np.float64(-0.1988888888888889)],[np.float64(-0.2288888888888889)],[1],[0],[0],[1.6539147500006948],['target'],46,0,46,0,85.34947050000483,,10,85.3405072500027,85.34947050000483,85.34947050000483,0.060058250004658476,86.99446175000048,[np.float64(-0.1988888888888889)],[np.float64(-0.2288888888888889)],[1],[0],[0],[1.6539147500006948],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
47,0,47,[np.float64(0.46555555555555556)],[np.float64(0.49444444444444446)],[1],[0],[0],[1.3769027499947697],['target'],47,0,47,0,87.06558112500352,,10,87.0566892499919,87.06558112500352,87.06558112500352,0.06209391599986702,88.43366049999895,[np.float64(0.46555555555555556)],[np.float64(0.49444444444444446)],[1],[0],[0],[1.3769027499947697],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
48,0,48,[np.float64(0.46555555555555556)],[np.float64(0.49444444444444446)],[1],[0],[0],[0.16258820799703244],[None],48,0,48,0,88.49949112499598,,10,88.49042954099423,88.49949112499598,88.49949112499598,0.05663025000831112,88.65306441599387,[np.float64(0.46555555555555556)],[np.float64(0.49444444444444446)],[1],[0],[0],[0.16258820799703244],[None],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
49,0,49,[np.float64(0.3433333333333333)],[np.float64(0.16333333333333333)],[1],[0],[0],[2.8379737909999676],['target'],49,0,49,0,88.71689054099261,,10,88.70800287500606,88.71689054099261,88.71689054099261,0.05481358399265446,91.54603216599207,[np.float64(0.3433333333333333)],[np.float64(0.16333333333333333)],[1],[0],[0],[2.8379737909999676],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
50,0,50,[np.float64(0.36444444444444446)],[np.float64(-0.03666666666666667)],[1],[0],[0],[1.5343969999958063],[None],50,0,50,0,91.58465408299526,,5,91.57851316599408,91.58465408299526,91.58465408299526,0.03231362499354873,93.11297950000153,[np.float64(0.36444444444444446)],[np.float64(-0.03666666666666667)],[1],[0],[0],[1.5343969999958063],[None],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
51,0,51,[np.float64(0.04666666666666667)],[np.float64(0.07666666666666666)],[1],[0],[0],[1.743002917006379],['target'],51,0,51,0,93.17992337500618,,10,93.1708376250026,93.17992337500618,93.17992337500618,0.05768733299919404,94.91391141600616,[np.float64(0.04666666666666667)],[np.float64(0.07666666666666666)],[1],[0],[0],[1.743002917006379],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
52,0,52,[np.float64(-0.33111111111111113)],[np.float64(0.044444444444444446)],[1],[0],[0],[0.9481592499942053],['target'],52,0,52,0,94.95242116600275,,5,94.94627354100521,94.95242116600275,94.95242116600275,0.03216087500914,95.89450287500222,[np.float64(-0.33111111111111113)],[np.float64(0.044444444444444446)],[1],[0],[0],[0.9481592499942053],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
53,0,53,[np.float64(-0.09111111111111111)],[np.float64(-0.12)],[1],[0],[0],[1.835433957996429],['target'],53,0,53,0,95.9337882079999,,5,95.92759570799535,95.9337882079999,95.9337882079999,0.03292620899446774,97.76310324999213,[np.float64(-0.09111111111111111)],[np.float64(-0.12)],[1],[0],[0],[1.835433957996429],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
54,0,54,[np.float64(0.008888888888888889)],[np.float64(0.32555555555555554)],[1],[0],[0],[1.2808006660052342],['target'],54,0,54,0,97.80396112499875,,5,97.79734716599341,97.80396112499875,97.80396112499875,0.034068583001499064,99.07824304100359,[np.float64(0.008888888888888889)],[np.float64(0.32555555555555554)],[1],[0],[0],[1.2808006660052342],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
55,0,55,[np.float64(0.4533333333333333)],[np.float64(-0.0077777777777777776)],[1],[0],[0],[1.4171223750017816],['target'],55,0,55,0,99.11806833300216,,5,99.11179212499701,99.11806833300216,99.11806833300216,0.03328033299476374,100.5289860000048,[np.float64(0.4533333333333333)],[np.float64(-0.0077777777777777776)],[1],[0],[0],[1.4171223750017816],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
56,0,56,[np.float64(-0.43444444444444447)],[np.float64(-0.11)],[1],[0],[0],[1.273695708005107],['target'],56,0,56,0,100.5985978749959,,10,100.58936812500178,100.5985978749959,100.5985978749959,0.06020479199651163,101.86311550000391,[np.float64(-0.43444444444444447)],[np.float64(-0.11)],[1],[0],[0],[1.273695708005107],['target'],4,001,2025-09-30_16h48.12.211,Visual Search Experiment,,2025.1.1,None,2025-09-30 16h48.46.588520 +0530,
