pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c ,10,2,2,c,0,0.8610127490101149,None,2,2,10,2,,,,,31.631776540991268,,31.620508790991153,31.631776540991268,32.61814900000172,32.61814900000172,32.61814900000172,32.61814900000172,32.62502466599108,33.617933165995055,33.617933165995055,34.487506999998004,c,0,0.8610127490101149,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-150,z,11,3,2,z,1,0.80540091599687,None,2,3,11,3,,,,,34.50134662499477,,34.48798366599658,34.50134662499477,35.48358541599009,35.48358541599009,35.48358541599009,35.48358541599009,35.50012087498908,36.48448412500147,36.48448412500147,37.30285570799606,z,1,0.80540091599687,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-50,x,12,0,3,x,1,0.7333108739985619,None,3,0,12,0,,,,,37.31254737499694,,37.30385587499768,37.31254737499694,38.301314625001396,38.301314625001396,38.301314625001396,38.301314625001396,38.307115207993775,39.30151195799408,39.30151195799408,40.04062383300334,x,1,0.7333108739985619,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
150,v,13,1,3,v,1,0.9154875829990488,None,3,1,13,1,,,,,40.050758290992235,,40.04144654099946,40.050758290992235,41.04099333299382,41.04099333299382,41.04099333299382,41.04099333299382,41.04099333299382,42.034321083003306,42.034321083003306,42.95282966599916,v,1,0.9154875829990488,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
50,c ,14,2,3,c,0,0.8803117070056032,None,3,2,14,2,,,,,42.9649629159976,,42.953412374990876,42.9649629159976,43.950636665991624,43.950636665991624,43.950636665991624,43.950636665991624,43.956256207995466,44.95145679099369,44.95145679099369,45.836201415993855,c,0,0.8803117070056032,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-150,z,15,3,3,z,1,0.7331340410019038,None,3,3,15,3,,,,,45.84931045799749,,45.836946750001516,45.84931045799749,46.83451491600135,46.83451491600135,46.83451491600135,46.83451491600135,46.84020004099875,47.83453137500328,47.83453137500328,48.569457499994314,z,1,0.7331340410019038,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-50,x,16,0,4,x,1,0.7186949159950018,None,4,0,16,0,,,,,48.58166120799433,,48.570143582997844,48.58166120799433,49.56799579100334,49.56799579100334,49.56799579100334,49.56799579100334,49.57457404099114,50.56786737499351,50.56786737499351,51.292691583003034,x,1,0.7186949159950018,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
150,v,17,1,4,v,1,0.798457208002219,None,4,1,17,1,,,,,51.3038497499947,,51.29316674999427,51.3038497499947,52.292436874995474,52.292436874995474,52.292436874995474,52.292436874995474,52.30037899999297,53.2910139579908,53.2910139579908,54.09215908299666,v,1,0.798457208002219,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
50,c ,18,2,4,c,0,0.8742039579956327,None,4,2,18,2,,,,,54.103694290999556,,54.09276666599908,54.103694290999556,55.08917712500261,55.08917712500261,55.08917712500261,55.08917712500261,55.10045695799636,56.09214683299069,56.09214683299069,56.96967866599152,c,0,0.8742039579956327,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-150,z,19,3,4,z,1,0.618205916005536,None,4,3,19,3,,,,,56.982287833001465,,56.97027054100181,56.982287833001465,57.96790254100051,57.96790254100051,57.96790254100051,57.96790254100051,57.97386566599016,58.967126957999426,58.967126957999426,59.592127750001964,z,1,0.618205916005536,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-50,x,20,0,5,x,1,0.6270301659969846,None,5,0,20,0,,,,,59.604047832996,,59.59276766599214,59.604047832996,60.58872579099261,60.58872579099261,60.58872579099261,60.58872579099261,60.60030891599308,61.5922417499969,61.5922417499969,62.22750854099286,x,1,0.6270301659969846,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
150,v,21,1,5,v,1,0.7606296239973744,None,5,1,21,1,,,,,62.24027062499954,,62.228699707993655,62.24027062499954,63.22428095799114,63.22428095799114,63.22428095799114,63.22428095799114,63.234744165994925,64.22457595799642,64.22457595799642,64.99279750000278,v,1,0.7606296239973744,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
50,c ,22,2,5,c,0,0.8326040000101784,None,5,2,22,2,,,,,65.00576808299229,,64.99335733299085,65.00576808299229,65.99090295800124,65.99090295800124,65.99090295800124,65.99090295800124,66.00140858298982,66.99141320800118,66.99141320800118,67.82635266600118,c,0,0.8326040000101784,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-150,z,23,3,5,z,1,0.6946028740057955,None,5,3,23,3,,,,,67.83766083299997,,67.82707533299981,67.83766083299997,68.82531387500057,68.82531387500057,68.82531387500057,68.82531387500057,68.83442887499405,69.82438170799287,69.82438170799287,70.5254981659964,z,1,0.6946028740057955,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-50,x,24,0,6,x,1,0.5775609159900341,None,6,0,24,0,,,,,70.53680441599863,,70.52600979099225,70.53680441599863,71.52495862499927,71.52495862499927,71.52495862499927,71.52495862499927,71.53437833300268,72.51732537499629,72.51732537499629,73.10274775000289,x,1,0.5775609159900341,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
150,v,25,1,6,v,1,0.662503124010982,None,6,1,25,1,,,,,73.11511908299872,,73.10340420799912,73.11511908299872,74.10122991599201,74.10122991599201,74.10122991599201,74.10122991599201,74.10796416598896,75.1012881249917,75.1012881249917,75.76952633299516,v,1,0.662503124010982,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
50,c ,26,2,6,c,0,0.7149337489972822,None,6,2,26,2,,,,,75.78232349999598,,75.77023749999353,75.78232349999598,76.76784220799163,76.76784220799163,76.76784220799163,76.76784220799163,76.77473816600104,77.76786320799147,77.76786320799147,78.48591000000306,c,0,0.7149337489972822,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-150,z,27,3,6,z,1,0.9383452909969492,None,6,3,27,3,,,,,78.49804891599342,,78.48660495800141,78.49804891599342,79.48454854098964,79.48454854098964,79.48454854098964,79.48454854098964,79.49075195800106,80.48441154099419,80.48441154099419,81.42550433299039,z,1,0.9383452909969492,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-50,x,28,0,7,x,1,0.6638836659985827,None,7,0,28,0,,,,,81.43746349999856,,81.42608754099638,81.43746349999856,82.42506875000254,82.42506875000254,82.42506875000254,82.42506875000254,82.43453654099721,83.42478895800014,83.42478895800014,84.09147387499979,x,1,0.6638836659985827,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
150,v,29,1,7,v,1,0.59515370799636,None,7,1,29,1,,,,,84.1032817499945,,84.0919897499989,84.1032817499945,85.09140345799096,85.09140345799096,85.09140345799096,85.09140345799096,85.1010586249904,86.0844847499975,86.0844847499975,86.68620079099492,v,1,0.59515370799636,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
50,c ,30,2,7,c,0,0.6450498740014154,None,7,2,30,2,,,,,86.70004899999185,,86.68692512500274,86.70004899999185,87.6843370830029,87.6843370830029,87.6843370830029,87.6843370830029,87.68988466598967,88.68447999999626,88.68447999999626,89.33607945799304,c,0,0.6450498740014154,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-150,z,31,3,7,z,1,0.6909232909965795,None,7,3,31,3,,,,,89.34773666599358,,89.33662745798938,89.34773666599358,90.33442354098952,90.33442354098952,90.33442354098952,90.33442354098952,90.34030779098975,91.33442549999745,91.33442549999745,92.03617112500069,z,1,0.6909232909965795,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-50,x,32,0,8,x,1,0.685973790998105,None,8,0,32,0,,,,,92.04779099998996,,92.03681154099468,92.04779099998996,93.03448049999133,93.03448049999133,93.03448049999133,93.03448049999133,93.04105879100098,94.0344058329938,94.0344058329938,94.72544333299447,x,1,0.685973790998105,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
150,v,33,1,8,v,1,0.7825618329952704,None,8,1,33,1,,,,,94.73686791599903,,94.72598533300334,94.73686791599903,95.72505170799559,95.72505170799559,95.72505170799559,95.72505170799559,95.7344550830021,96.72568054099975,96.72568054099975,97.51966420799727,v,1,0.7825618329952704,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
50,c ,34,2,8,c,0,0.9014402080065338,None,8,2,34,2,,,,,97.5329329160013,,97.52042891600286,97.5329329160013,98.5177040409908,98.5177040409908,98.5177040409908,98.5177040409908,98.52380450000055,99.51763795799343,99.51763795799343,100.42504745798942,c,0,0.9014402080065338,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-150,z,35,3,8,z,1,0.880286082989187,None,8,3,35,3,,,,,100.43369274999714,,100.42552550000255,100.43369274999714,101.42468720799661,101.42468720799661,101.42468720799661,101.42468720799661,101.42468720799661,102.42476133299351,102.42476133299351,103.30810895799368,z,1,0.880286082989187,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-50,x,36,0,9,x,1,0.6268395410006633,None,9,0,36,0,,,,,103.32018633300322,,103.30858829099452,103.32018633300322,104.30849220800155,104.30849220800155,104.30849220800155,104.30849220800155,104.31764700000349,105.30114958299964,105.30114958299964,105.9360736660019,x,1,0.6268395410006633,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
150,v,37,1,9,v,1,0.7094109160098014,None,9,1,37,1,,,,,105.94933812499221,,105.93688016600208,105.94933812499221,106.9344557079894,106.9344557079894,106.9344557079894,106.9344557079894,106.94084883299365,107.93444075000298,107.93444075000298,108.65251408299082,v,1,0.7094109160098014,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
50,c ,38,2,9,c,0,0.3149292910093209,None,9,2,38,2,,,,,108.66508366599737,,108.65312104100303,108.66508366599737,109.65106641600141,109.65106641600141,109.65106641600141,109.65106641600141,109.65668924999773,110.65095408300112,110.65095408300112,110.96916954100016,c,0,0.3149292910093209,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-150,z,39,3,9,z,1,0.2899890409898944,None,9,3,39,3,,,,,110.98132966599951,,110.96984720799082,110.98132966599951,111.9676509580022,111.9676509580022,111.9676509580022,111.9676509580022,111.97325720799563,112.96773525000026,112.96773525000026,113.26808608300053,z,1,0.2899890409898944,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-50,x,40,0,10,x,1,0.31600533200253267,None,10,0,40,0,,,,,113.27473241600092,,113.26837087499734,113.27473241600092,114.26649812499818,114.26649812499818,114.26649812499818,114.26649812499818,114.26959733299736,115.25762362500245,115.25762362500245,115.58583645799081,x,1,0.31600533200253267,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
150,v,41,1,10,v,1,0.3247418739920249,None,10,1,41,1,,,,,115.59766320799827,,115.58647083299002,115.59766320799827,116.58445145799487,116.58445145799487,116.58445145799487,116.58445145799487,116.59083070799534,117.5844037499919,117.5844037499919,117.91949312499491,v,1,0.3247418739920249,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
50,c ,42,2,10,c,0,0.6438607489981223,None,10,2,42,2,,,,,117.93200154099031,,117.9201219999959,117.93200154099031,118.9179277910007,118.9179277910007,118.9179277910007,118.9179277910007,118.92441274999874,119.91772499999206,119.91772499999206,120.56969629100058,c,0,0.6438607489981223,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-150,z,43,3,10,z,1,0.32584845800010953,None,10,3,43,3,,,,,120.58561083298991,,120.57084041599592,120.58561083298991,121.56759554099699,121.56759554099699,121.56759554099699,121.56759554099699,121.58480137499282,122.56758570799138,122.56758570799138,122.90285170800053,z,1,0.32584845800010953,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-50,x,44,0,11,x,1,0.3113660829985747,None,11,0,44,0,,,,,122.91460987499158,,122.90356245799921,122.91460987499158,123.90104608300317,123.90104608300317,123.90104608300317,123.90104608300317,123.90715891600121,124.90116433300136,124.90116433300136,125.21987633299432,x,1,0.3113660829985747,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
150,v,45,1,11,v,1,0.6736701659974642,None,11,1,45,1,,,,,125.23240991600323,,125.22091833299783,125.23240991600323,126.21790908300318,126.21790908300318,126.21790908300318,126.21790908300318,126.2240334579983,127.21795204099908,127.21795204099908,127.90294879100111,v,1,0.6736701659974642,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
50,c ,46,2,11,c,0,0.6041965409967816,None,11,2,46,2,,,,,127.9153371249995,,127.90378141599649,127.9153371249995,128.90113441599533,128.90113441599533,128.90113441599533,128.90113441599533,128.90714991599089,129.9010911249934,129.9010911249934,130.50851537499693,c,0,0.6041965409967816,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-150,z,47,3,11,z,1,0.4231656240008306,None,11,3,47,3,,,,,130.52022004099854,,130.50902704100008,130.52022004099854,131.50777187499625,131.50777187499625,131.50777187499625,131.50777187499625,131.51758479099954,132.5080801659933,132.5080801659933,132.9360577079933,z,1,0.4231656240008306,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-50,x,48,0,12,x,1,0.310926081991056,None,12,0,48,0,,,,,132.94791954099492,,132.93684249999933,132.94791954099492,133.93453483299527,133.93453483299527,133.93453483299527,133.93453483299527,133.9411753329914,134.9342667079909,134.9342667079909,135.25270508299582,x,1,0.310926081991056,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
150,v,49,1,12,v,1,0.27836733200820163,None,12,1,49,1,,,,,135.26510862499708,,135.253345582998,135.26510862499708,136.26798599999165,136.26798599999165,136.26798599999165,136.26798599999165,136.26798599999165,137.25081399999908,137.25081399999908,137.53646487499645,v,1,0.27836733200820163,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
50,c ,50,2,12,c,0,0.3096093749918509,None,12,2,50,2,,,,,137.5485207909951,,137.537266290994,137.5485207909951,138.53409529099008,138.53409529099008,138.53409529099008,138.53409529099008,138.53980312499334,139.5343567910022,139.5343567910022,139.85243324999465,c,0,0.3096093749918509,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-150,z,51,3,12,z,1,0.2900342909997562,None,12,3,51,3,,,,,139.86437441599264,,139.85298304099706,139.86437441599264,140.85106104100123,140.85106104100123,140.85106104100123,140.85106104100123,140.85820954099472,141.8508742080012,141.8508742080012,142.15232041598938,z,1,0.2900342909997562,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-50,x,52,0,13,x,1,0.34316474899242166,None,13,0,52,0,,,,,142.16412033299275,,142.15290891600307,142.16412033299275,143.15105283299636,143.15105283299636,143.15105283299636,143.15105283299636,143.15810200000124,144.15072249999503,144.15072249999503,144.5025531249994,x,1,0.34316474899242166,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
150,v,53,1,13,v,1,0.3512672069919063,None,13,1,53,1,,,,,144.51390391599853,,144.5031465409993,144.51390391599853,145.50087941599486,145.50087941599486,145.50087941599486,145.50087941599486,145.5070295829937,146.50093491599546,146.50093491599546,146.85877008299576,v,1,0.3512672069919063,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
50,c ,54,2,13,c,0,0.3233765820041299,None,13,2,54,2,,,,,146.87090049999824,,146.85929229100293,146.87090049999824,147.8584516659903,147.8584516659903,147.8584516659903,147.8584516659903,147.86772545799613,148.85836420799023,148.85836420799023,149.18635779099714,c,0,0.3233765820041299,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-150,z,55,3,13,z,1,0.3074285409966251,None,13,3,55,3,,,,,149.19885062499088,,149.18720274999214,149.19885062499088,150.1846750830009,150.1846750830009,150.1846750830009,150.1846750830009,150.19113716599531,151.18428895800025,151.18428895800025,151.50271579099353,z,1,0.3074285409966251,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-50,x,56,0,14,x,1,0.3307891659933375,None,14,0,56,0,,,,,151.51680504099932,,151.50388520800334,151.51680504099932,152.50094341600197,152.50094341600197,152.50094341600197,152.50094341600197,152.50721362499462,153.5008583329909,153.5008583329909,153.83567237498937,x,1,0.3307891659933375,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
150,v,57,1,14,v,1,0.3204217080055969,None,14,1,57,1,,,,,153.84733816600055,,153.83632337499876,153.84733816600055,154.833473665989,154.833473665989,154.833473665989,154.833473665989,154.83926362499187,155.83419345799484,155.83419345799484,156.15824479098956,v,1,0.3204217080055969,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
50,c ,58,2,14,c,0,0.33603095800208393,None,14,2,58,2,,,,,156.16996620799182,,156.15877008299867,156.16996620799182,157.1579685829929,157.1579685829929,157.1579685829929,157.1579685829929,157.1675936249958,158.15837108300184,158.15837108300184,158.50274179100234,c,0,0.33603095800208393,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-150,z,59,3,14,z,1,0.26064045701059513,None,14,3,59,3,,,,,158.5144975000003,,158.5034568330011,158.5144975000003,159.50102383299964,159.50102383299964,159.50102383299964,159.50102383299964,159.50750395799696,160.5068302909931,160.5068302909931,160.76925166600267,z,1,0.26064045701059513,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-50,x,60,0,15,x,1,0.2988143319962546,None,15,0,60,0,,,,,160.7811969579925,,160.77000649999536,160.7811969579925,161.76747170799354,161.76747170799354,161.76747170799354,161.76747170799354,161.7732659579924,162.76753245799046,162.76753245799046,163.06929891600157,x,1,0.2988143319962546,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
150,v,61,1,15,v,1,0.30667066600290127,None,15,1,61,1,,,,,163.0812569159898,,163.0700039999938,163.0812569159898,164.06776354099566,164.06776354099566,164.06776354099566,164.06776354099566,164.0741330000019,165.0665973330033,165.0665973330033,165.38562616599665,v,1,0.30667066600290127,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
50,c ,62,2,15,c,0,0.5969767909991788,None,15,2,62,2,,,,,165.39504216599744,,165.3861676249944,165.39504216599744,166.38431987499644,166.38431987499644,166.38431987499644,166.38431987499644,166.3910557909985,167.3842258329969,167.3842258329969,167.9859693749895,c,0,0.5969767909991788,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-150,z,63,3,15,z,1,0.3298675410042051,None,15,3,63,3,,,,,167.99717945799057,,167.98672299999453,167.99717945799057,168.9841564160015,168.9841564160015,168.9841564160015,168.9841564160015,168.99045870799455,169.9842079999944,169.9842079999944,170.31898208300117,z,1,0.3298675410042051,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-50,x,64,0,16,x,1,0.2784257069870364,None,16,0,64,0,,,,,170.33141858299496,,170.31974916599574,170.33141858299496,171.3177693329926,171.3177693329926,171.3177693329926,171.3177693329926,171.32428433299356,172.31759545799287,172.31759545799287,172.60250533299404,x,1,0.2784257069870364,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
150,v,65,1,16,v,1,0.24028891600028146,None,16,1,65,1,,,,,172.6150512079912,,172.60306891599612,172.6150512079912,173.60112341599597,173.60112341599597,173.60112341599597,173.60112341599597,173.60801145799633,174.60080604099494,174.60080604099494,174.84242137499677,v,1,0.24028891600028146,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
50,c ,66,2,16,c,0,0.2952326240047114,None,16,2,66,2,,,,,174.849671457996,,174.84291533299256,174.849671457996,175.84125674999086,175.84125674999086,175.84125674999086,175.84125674999086,175.84125674999086,176.84072158299387,176.84072158299387,177.14110658300342,c,0,0.2952326240047114,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-150,z,67,3,16,z,1,0.3361545829975512,None,16,3,67,3,,,,,177.15269999999146,,177.14160270799766,177.15269999999146,178.14174795799772,178.14174795799772,178.14174795799772,178.14174795799772,178.1508282499999,179.13471370800107,179.13471370800107,179.47584229099448,z,1,0.3361545829975512,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-50,x,68,0,17,x,1,0.28470395799377,None,17,0,68,0,,,,,179.48743949999334,,179.47645133300102,179.48743949999334,180.47311241600255,180.47311241600255,180.47311241600255,180.47311241600255,180.48406670799886,181.47306350000144,181.47306350000144,181.7693656659976,x,1,0.28470395799377,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
150,v,69,1,17,v,1,0.3152936239930568,None,17,1,69,1,,,,,181.78155374999915,,181.7701889579912,181.78155374999915,182.76766070799204,182.76766070799204,182.76766070799204,182.76766070799204,182.77418529099668,183.76751566599705,183.76751566599705,184.08554241599631,v,1,0.3152936239930568,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
50,c ,70,2,17,c,0,0.5814461240079254,None,17,2,70,2,,,,,184.0994246249902,,184.08626229099173,184.0994246249902,185.084376083003,185.084376083003,185.084376083003,185.084376083003,185.09019545798947,186.0842502079904,186.0842502079904,186.669370040996,c,0,0.5814461240079254,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-150,z,71,3,17,z,1,0.30319629100267775,None,17,3,71,3,,,,,186.68435524999222,,186.67033541599812,186.68435524999222,187.66760312499537,187.66760312499537,187.66760312499537,187.66760312499537,187.67433374999382,188.66740012499213,188.66740012499213,188.97458733299572,z,1,0.30319629100267775,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-50,x,72,0,18,x,1,0.3313946240086807,None,18,0,72,0,,,,,188.98679541599995,,188.9750915409968,188.98679541599995,189.97448483300104,189.97448483300104,189.97448483300104,189.97448483300104,189.98415166599443,190.9742185829964,190.9742185829964,191.30830108300142,x,1,0.3313946240086807,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
150,v,73,1,18,v,1,0.30786141600401606,None,18,1,73,1,,,,,191.3196692079946,,191.30877508300182,191.3196692079946,192.3080057909974,192.3080057909974,192.3080057909974,192.3080057909974,192.31742512500205,193.3075200829917,193.3075200829917,193.61897941600182,v,1,0.30786141600401606,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
50,c ,74,2,18,c,0,0.5558379569993122,None,18,2,74,2,,,,,193.63112804100092,,193.61957204100327,193.63112804100092,194.6176073749957,194.6176073749957,194.6176073749957,194.6176073749957,194.62435045799066,195.61745649999648,195.61745649999648,196.1859480409912,c,0,0.5558379569993122,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
-150,z,75,3,18,z,1,0.3092533739982173,None,18,3,75,3,,,,,196.198202915999,,196.1868858329981,196.198202915999,197.18420354099362,197.18420354099362,197.18420354099362,197.18420354099362,197.1911942079896,198.18404779100092,198.18404779100092,198.50393204099964,z,1,0.3092533739982173,None,,,,,4,001,2025-10-02_16h01.24.046,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h01.41.256230 +0530,
