pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-50,x,24,0,6,x,1,0.30372495799383614,None,6,0,24,0,,,,,63.156898583998554,,63.149088167003356,63.156898583998554,64.14726104200236,64.14726104200236,64.14726104200236,64.14726104200236,64.14726104200236,65.14481562499714,65.14481562499714,65.4598323340033,x,1,0.30372495799383614,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
150,v,25,1,6,v,1,0.3553918739926303,None,6,1,25,1,,,,,65.47187729200232,,65.46062395899207,65.47187729200232,66.45820770900173,66.45820770900173,66.45820770900173,66.45820770900173,66.46470262500225,67.4581873339921,67.4581873339921,67.8160116670042,v,1,0.3553918739926303,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
50,c ,26,2,6,c,0,0.3835052079957677,None,6,2,26,2,,,,,67.82728008399135,,67.81654916699335,67.82728008399135,68.81502362499305,68.81502362499305,68.81502362499305,68.81502362499305,68.82475174999854,69.80696079200425,69.80696079200425,70.19434141699458,c,0,0.3835052079957677,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
-150,z,27,3,6,z,1,0.35409808199619874,None,6,3,27,3,,,,,70.2083856669924,,70.19521729199914,70.2083856669924,71.19146183399425,71.19146183399425,71.19146183399425,71.19146183399425,71.1975881249964,72.1912986249954,72.1912986249954,72.54857595899375,z,1,0.35409808199619874,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
-50,x,28,0,7,x,1,0.3932923319953261,None,7,0,28,0,,,,,72.56003054199391,,72.54916037499788,72.56003054199391,73.54866174999916,73.54866174999916,73.54866174999916,73.54866174999916,73.55765799999062,74.548998208993,74.548998208993,74.948675541993,x,1,0.3932923319953261,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
150,v,29,1,7,v,1,0.38791395800944883,None,7,1,29,1,,,,,74.96068899999955,,74.94917183399957,74.96068899999955,75.94147358399641,75.94147358399641,75.94147358399641,75.94147358399641,75.95816700000432,76.94838987500407,76.94838987500407,77.34277516699512,v,1,0.38791395800944883,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
50,c ,30,2,7,c,0,0.7144553329999326,None,7,2,30,2,,,,,77.3545366670005,,77.34332462499151,77.3545366670005,78.34144824999385,78.34144824999385,78.34144824999385,78.34144824999385,78.34720312499849,79.34162216699042,79.34162216699042,80.05992466700263,c,0,0.7144553329999326,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
-150,z,31,3,7,z,1,0.5709643740119645,None,7,3,31,3,,,,,80.07229816699692,,80.06068058399251,80.07229816699692,81.05832154199015,81.05832154199015,81.05832154199015,81.05832154199015,81.06403020900325,82.05813558399677,82.05813558399677,82.63096929200401,z,1,0.5709643740119645,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
-50,x,32,0,8,x,1,0.47827704100927804,None,8,0,32,0,,,,,82.6401302919985,,82.6313875420019,82.6401302919985,83.62336983399291,83.62336983399291,83.62336983399291,83.62336983399291,83.62871870899107,84.62474141699204,84.62474141699204,85.10950720899564,x,1,0.47827704100927804,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
150,v,33,1,8,v,1,0.25987750000786036,None,8,1,33,1,,,,,85.12145162500383,,85.11010137500125,85.12145162500383,86.10816137499933,86.10816137499933,86.10816137499933,86.10816137499933,86.11370979200001,87.10802079200221,87.10802079200221,87.37627337500453,v,1,0.25987750000786036,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
50,c ,34,2,8,c,0,0.4875393739930587,None,8,2,34,2,,,,,87.38780679200136,,87.3769422500045,87.38780679200136,88.37490141700255,88.37490141700255,88.37490141700255,88.37490141700255,88.3812150839949,89.3743028750032,89.3743028750032,89.86633945899666,c,0,0.4875393739930587,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
-150,z,35,3,8,z,1,0.3632572079950478,None,8,3,35,3,,,,,89.88123674999224,,89.86766091699246,89.88123674999224,90.86539774999255,90.86539774999255,90.86539774999255,90.86539774999255,90.87480754200078,91.87364854199404,91.87364854199404,92.24293291699723,z,1,0.3632572079950478,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
-50,x,36,0,9,x,1,0.4674119580013212,None,9,0,36,0,,,,,92.25544049999735,,92.24367312499089,92.25544049999735,93.24148620899359,93.24148620899359,93.24148620899359,93.24148620899359,93.24807633399905,94.24128991700127,94.24128991700127,94.71598033400369,x,1,0.4674119580013212,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
150,v,37,1,9,v,1,0.32088916600332595,None,9,1,37,1,,,,,94.727014374992,,94.71648712499882,94.727014374992,95.71534458399401,95.71534458399401,95.71534458399401,95.71534458399401,95.72474612499354,96.70772345899604,96.70772345899604,97.03297616700002,v,1,0.32088916600332595,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
50,c ,38,2,9,c,0,0.5415231240040157,None,9,2,38,2,,,,,97.04575758399733,,97.03384558399557,97.04575758399733,98.03060800000094,98.03060800000094,98.03060800000094,98.03060800000094,98.04123479199188,99.04103054199368,99.04103054199368,99.59304066699406,c,0,0.5415231240040157,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
-150,z,39,3,9,z,1,0.3201132909889566,None,9,3,39,3,,,,,99.60537112499878,,99.593697874996,99.60537112499878,100.59147758399195,100.59147758399195,100.59147758399195,100.59147758399195,100.59770474999095,101.59159170900239,101.59159170900239,101.91542729199864,z,1,0.3201132909889566,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
-50,x,40,0,10,x,1,0.36445016600191593,None,10,0,40,0,,,,,101.92756179199205,,101.91595183400204,101.92756179199205,102.91407779199653,102.91407779199653,102.91407779199653,102.91407779199653,102.92439225000271,103.91392254199309,103.91392254199309,104.28211970899429,x,1,0.36445016600191593,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
150,v,41,1,10,v,1,0.36810270699788816,None,10,1,41,1,,,,,104.29388054199808,,104.28263549999974,104.29388054199808,105.28117424999073,105.28117424999073,105.28117424999073,105.28117424999073,105.29166479199193,106.28229812499194,106.28229812499194,106.65960866700334,v,1,0.36810270699788816,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
50,c ,42,2,10,c,0,0.3739851659920532,None,10,2,42,2,,,,,106.67111799999839,,106.66016208399378,106.67111799999839,107.65853095900093,107.65853095900093,107.65853095900093,107.65853095900093,107.66521804199147,108.65831487499236,108.65831487499236,109.04303349999827,c,0,0.3739851659920532,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
-150,z,43,3,10,z,1,0.358101499004988,None,10,3,43,3,,,,,109.05506191699533,,109.04374774999451,109.05506191699533,110.04131820899784,110.04131820899784,110.04131820899784,110.04131820899784,110.0469652920001,111.04010145900247,111.04010145900247,111.40965149999829,z,1,0.358101499004988,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
-50,x,44,0,11,x,1,0.3431612909917021,None,11,0,44,0,,,,,111.42218191699067,,111.41029366699513,111.42218191699067,112.40797366699553,112.40797366699553,112.40797366699553,112.40797366699553,112.41444116699859,113.40806058399903,113.40806058399903,113.75971450000361,x,1,0.3431612909917021,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
150,v,45,1,11,v,1,0.29703716600488406,None,11,1,45,1,,,,,113.77363587499713,,113.7603208340006,113.77363587499713,114.75826816700283,114.75826816700283,114.75826816700283,114.75826816700283,114.76489245900302,115.75809233399923,115.75809233399923,116.05965229199501,v,1,0.29703716600488406,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
50,c ,46,2,11,c,0,0.5641982079978334,None,11,2,46,2,,,,,116.07153995899716,,116.06036066699016,116.07153995899716,117.05803025000205,117.05803025000205,117.05803025000205,117.05803025000205,117.06485599999723,118.0578786249971,118.0578786249971,118.62585620899335,c,0,0.5641982079978334,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
-150,z,47,3,11,z,1,0.3474099580053007,None,11,3,47,3,,,,,118.63751829200191,,118.62643320899224,118.63751829200191,119.61538254200423,119.61538254200423,119.61538254200423,119.61538254200423,119.6309223339922,120.62459141699946,120.62459141699946,120.97631570899102,z,1,0.3474099580053007,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
-50,x,48,0,12,x,1,0.29454270700807683,None,12,0,48,0,,,,,120.98881862500275,,120.97716100000252,120.98881862500275,121.97467341700394,121.97467341700394,121.97467341700394,121.97467341700394,121.98084904199641,122.97432154200214,122.97432154200214,123.27608487500402,x,1,0.29454270700807683,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
150,v,49,1,12,v,1,0.36995083300280385,None,12,1,49,1,,,,,123.28794333399856,,123.27666966700053,123.28794333399856,124.27429212500283,124.27429212500283,124.27429212500283,124.27429212500283,124.28054420900298,125.27492741699098,125.27492741699098,125.66207891699742,v,1,0.36995083300280385,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
50,c ,50,2,12,c,0,0.4220231240033172,None,12,2,50,2,,,,,125.66903329199704,,125.66255858399381,125.66903329199704,126.65677474999393,126.65677474999393,126.65677474999393,126.65677474999393,126.66258762500365,127.65780991700012,127.65780991700012,128.09319241699995,c,0,0.4220231240033172,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
-150,z,51,3,12,z,1,0.32621779100736603,None,12,3,51,3,,,,,128.10580199999094,,128.09415729199827,128.10580199999094,129.09090495899727,129.09090495899727,129.09090495899727,129.09090495899727,129.09747300000163,130.0904867920035,130.0904867920035,130.42638974999136,z,1,0.32621779100736603,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
-50,x,52,0,13,x,1,0.7512264999968465,None,13,0,52,0,,,,,130.44115545900422,,130.42693841700384,130.44115545900422,131.42556683399016,131.42556683399016,131.42556683399016,131.42556683399016,131.44220404200314,132.4264456249948,132.4264456249948,133.1916739169974,x,1,0.7512264999968465,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
150,v,53,1,13,v,1,0.34321720799198374,None,13,1,53,1,,,,,133.19613995899272,,133.1928799169982,133.19613995899272,134.18242066699895,134.18242066699895,134.18242066699895,134.18242066699895,134.19044245900295,135.19145545900392,135.19145545900392,135.54318266699556,v,1,0.34321720799198374,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
50,c ,54,2,13,c,0,0.3660041240073042,None,13,2,54,2,,,,,135.55501745900256,,135.54399337500217,135.55501745900256,136.54133245900448,136.54133245900448,136.54133245900448,136.54133245900448,136.5476394169964,137.5405074589944,137.5405074589944,137.90929566699197,c,0,0.3660041240073042,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
-150,z,55,3,13,z,1,0.4205937910010107,None,13,3,55,3,,,,,137.92199699999765,,137.90990587499982,137.92199699999765,138.90702862499165,138.90702862499165,138.90702862499165,138.90702862499165,138.91305791700142,139.9077732500009,139.9077732500009,140.33163516699278,z,1,0.4205937910010107,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
-50,x,56,0,14,x,1,0.29653479100670666,None,14,0,56,0,,,,,140.34058083400305,,140.3323569589993,140.34058083400305,141.33184895900195,141.33184895900195,141.33184895900195,141.33184895900195,141.33184895900195,142.32589483399352,142.32589483399352,142.62575091699546,x,1,0.29653479100670666,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
150,v,57,1,14,v,1,0.3498072909860639,None,14,1,57,1,,,,,142.63488166699244,,142.62627058399084,142.63488166699244,143.6160759589984,143.6160759589984,143.6160759589984,143.6160759589984,143.62915966699074,144.62451041699387,144.62451041699387,144.97608995900373,v,1,0.3498072909860639,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
50,c ,58,2,14,c,0,0.29603391599084716,None,14,2,58,2,,,,,144.98773537499073,,144.97676049999427,144.98773537499073,145.9744995420042,145.9744995420042,145.9744995420042,145.9744995420042,145.98097099999723,146.97427808400244,146.97427808400244,147.27580400000443,c,0,0.29603391599084716,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
-150,z,59,3,14,z,1,0.15274079100345261,None,14,3,59,3,,,,,147.289151459001,,147.27640424999117,147.289151459001,148.2746158749942,148.2746158749942,148.2746158749942,148.2746158749942,148.28110500000184,149.274397125002,149.274397125002,149.4321998749947,z,1,0.15274079100345261,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
-50,x,60,0,15,x,1,0.22871662498801015,None,15,0,60,0,,,,,149.44380716700107,,149.4326977919991,149.44380716700107,150.43106366699794,150.43106366699794,150.43106366699794,150.43106366699794,150.44144008400326,151.4244479170011,151.4244479170011,151.65972254199733,x,1,0.22871662498801015,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
150,v,61,1,15,v,1,0.8530922909994842,None,15,1,61,1,,,,,151.6740111669933,,151.66056479199324,151.6740111669933,152.65814041699923,152.65814041699923,152.65814041699923,152.65814041699923,152.6644800840004,153.65798937500222,153.65798937500222,154.51516791699396,v,1,0.8530922909994842,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
50,c ,62,2,15,c,0,0.25127620800049044,None,15,2,62,2,,,,,154.52704720899055,,154.5156807500025,154.52704720899055,155.5150315840001,155.5150315840001,155.5150315840001,155.5150315840001,155.52446766699723,156.51361887500389,156.51361887500389,156.7738967089972,c,0,0.25127620800049044,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
-150,z,63,3,15,z,1,0.4244023740029661,None,15,3,63,3,,,,,156.78669508399616,,156.77458099999058,156.78669508399616,157.76516741699015,157.76516741699015,157.76516741699015,157.76516741699015,157.77988225000445,158.76345616699837,158.76345616699837,159.19307520899747,z,1,0.4244023740029661,None,,,,,5,001,2025-10-02_16h57.11.785,Motor Sequence Learning,,2025.1.1,None,2025-10-02 16h57.22.156924 +0530,
