reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
11.0,30.0,7.0,10,3,1,l,3.299092583998572,None,1,3,10,0,88.75549291697098,,88.74561641697073,88.75549291697098,89.73192958295112,89.73192958295112,89.74839308299124,93.0342236669967,l,3.299092583998572,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
78.0,80.0,162.0,11,4,1,t,2.8857398750260472,None,1,4,11,6,93.05279833299574,,93.04186266695615,93.05279833299574,94.03234595799586,94.03234595799586,94.04877645795932,96.92340633296408,t,2.8857398750260472,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
49.0,60.0,89.0,12,5,1,t,10.152217000024393,None,1,5,12,4,96.94038383295992,,96.93058970797574,96.94038383295992,97.92344004195184,97.92344004195184,97.93180629197741,108.09046645794297,t,10.152217000024393,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
67.0,75.0,119.0,13,6,1,t,1.6611788750160486,None,1,6,13,5,108.11370679194806,,108.10122049995698,108.11370679194806,109.0884744169889,109.0884744169889,109.10452758299652,110.75623091694433,t,1.6611788750160486,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
11.0,30.0,7.0,14,0,2,l,4.192794791015331,None,2,0,14,0,110.77188483299688,,110.76196620799601,110.77188483299688,111.75554124999326,111.75554124999326,111.76535887498176,115.95045058295364,l,4.192794791015331,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
67.0,75.0,119.0,15,1,2,t,18.230696584039833,None,2,1,15,5,115.96801220794441,,115.95688504196005,115.96801220794441,116.94861983298324,116.94861983298324,116.96514162496896,135.19063441699836,t,18.230696584039833,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
15.0,35.0,13.0,16,2,2,l,6.93165012501413,None,2,2,16,1,135.21443658298813,,135.20318512496306,135.21443658298813,136.1894274999504,136.1894274999504,136.20284962496953,143.1381392919575,l,6.93165012501413,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
78.0,80.0,162.0,17,3,2,t,2.501058458990883,None,2,3,17,6,143.15667087497422,,143.14334037498338,143.15667087497422,144.13809204194695,144.13809204194695,144.1535936250002,146.65081887494307,t,2.501058458990883,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
49.0,60.0,89.0,18,4,2,t,9.838410166965332,None,2,4,18,4,146.6658864999772,,146.65672479197383,146.6658864999772,147.64815416699275,147.64815416699275,147.66516199999023,157.4915459169424,t,9.838410166965332,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
40.0,55.0,62.0,19,5,2,t,2.0445018330356106,None,2,5,19,3,157.51681529195048,,157.50180845794966,157.51681529195048,158.49115204199916,158.49115204199916,158.515045291977,160.5396825419739,t,2.0445018330356106,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
27.0,50.0,21.0,20,6,2,l,2.2015933750080876,None,2,6,20,2,160.55606833298225,,160.54641241696663,160.55606833298225,161.53903587494278,161.53903587494278,161.54858162498567,163.75077137496555,l,2.2015933750080876,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
11.0,30.0,7.0,21,0,3,l,1.2077216249890625,None,3,0,21,0,163.7711059579742,,163.76041349995648,163.7711059579742,164.74881920794724,164.74881920794724,164.76498574996367,165.967673541978,l,1.2077216249890625,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
27.0,50.0,21.0,22,1,3,l,4.089064624975435,None,3,1,22,2,165.98701433296083,,165.9740013749688,165.98701433296083,166.96572929195827,166.96572929195827,166.98233537498163,171.0729953329428,l,4.089064624975435,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
49.0,60.0,89.0,23,2,3,t,1.7324122920399532,None,3,2,23,4,171.09307416697266,,171.08316849998664,171.09307416697266,172.06969354196917,172.06969354196917,172.08551774994703,173.81429833295988,t,1.7324122920399532,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
40.0,55.0,62.0,24,3,3,t,5.2780856669996865,None,3,3,24,3,173.8253788749571,,173.81729499995708,173.8253788749571,174.8066582919564,174.8066582919564,174.8198005829472,180.0906338749919,t,5.2780856669996865,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
15.0,35.0,13.0,25,4,3,l,3.9760356249753386,None,3,4,25,1,180.11836416699225,,180.10384324996267,180.11836416699225,181.08958974998677,181.08958974998677,181.11493679194245,185.0728282079799,l,3.9760356249753386,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
78.0,80.0,162.0,26,5,3,t,2.1290667499997653,None,3,5,26,6,185.09516445797635,,185.08284662495134,185.09516445797635,186.07139066699892,186.07139066699892,186.0866482919664,188.2063372079865,t,2.1290667499997653,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
67.0,75.0,119.0,27,6,3,t,2.6509074160130695,None,3,6,27,5,188.22439037496224,,188.2121658329852,188.22439037496224,189.20534558297368,189.20534558297368,189.22030704194913,191.87087954196613,t,2.6509074160130695,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
11.0,30.0,7.0,28,0,4,l,2.6913866249960847,None,4,0,28,0,191.88578395795776,,191.8768895829562,191.88578395795776,192.86491312499857,192.86491312499857,192.88173091696808,195.5675310829538,l,2.6913866249960847,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
27.0,50.0,21.0,29,1,4,t,2.0961313750012778,None,4,1,29,2,195.5852765419986,,195.57522383297328,195.5852765419986,196.56506674998673,196.56506674998673,196.58197166695027,198.66814249998424,t,2.0961313750012778,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
67.0,75.0,119.0,30,2,4,t,1.88371525000548,None,4,2,30,5,198.68569987494266,,198.6749648329569,198.68569987494266,199.6654023329611,199.6654023329611,199.68150629196316,201.56085520796478,t,1.88371525000548,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
40.0,55.0,62.0,31,3,4,t,5.104166291013826,None,4,3,31,3,201.5813978749793,,201.57076783297816,201.5813978749793,202.55171974998666,202.55171974998666,202.57011695799883,207.6691559169558,t,5.104166291013826,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
15.0,35.0,13.0,32,4,4,l,6.736695833038539,None,4,4,32,1,207.6929051669431,,207.68055945797823,207.6929051669431,208.66501958295703,208.66501958295703,208.68677537498297,215.40801495796768,l,6.736695833038539,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
78.0,80.0,162.0,33,5,4,t,1.472769915999379,None,4,5,33,6,215.4407982499688,,215.4296672079945,215.4407982499688,216.40482208295725,216.40482208295725,216.43614295794396,217.8840162079432,t,1.472769915999379,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
49.0,60.0,89.0,34,6,4,t,2.796848958998453,None,4,6,34,4,217.9005674169748,,217.89028074999806,217.9005674169748,218.8816625829786,218.8816625829786,218.8981623329455,221.6873425419908,t,2.796848958998453,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
49.0,60.0,89.0,35,0,5,t,2.4464812090154737,None,5,0,35,4,221.71085304196458,,221.68841237499146,221.71085304196458,222.68097341695102,222.68097341695102,222.70345820795046,225.1339573749574,t,2.4464812090154737,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
15.0,35.0,13.0,36,1,5,t,2.386339084012434,None,5,1,36,1,225.15220312494785,,225.14280733297346,225.15220312494785,226.1321276249946,226.1321276249946,226.14834324998083,228.52290987496963,t,2.386339084012434,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
11.0,30.0,7.0,37,2,5,l,5.2774376250454225,None,5,2,37,0,228.53921204200014,,228.52943749999395,228.53921204200014,229.52173791697714,229.52173791697714,229.53177662496455,234.80569391697645,l,5.2774376250454225,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
27.0,50.0,21.0,38,3,5,l,1.8494754999992438,None,5,3,38,2,234.82311274996027,,234.81425804196624,234.82311274996027,235.8054761249805,235.8054761249805,235.81487270799698,237.67424424999626,l,1.8494754999992438,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
78.0,80.0,162.0,39,4,5,t,2.2900595419923775,None,5,4,39,6,237.68575841694837,,237.67783508298453,237.68575841694837,238.67243795795366,238.67243795795366,238.68175270798383,240.96741037495667,t,2.2900595419923775,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
67.0,75.0,119.0,40,5,5,t,2.061881583998911,None,5,5,40,5,240.9855972919613,,240.97563520795666,240.9855972919613,241.96505908295512,241.96505908295512,241.98174562497297,244.03454333299305,t,2.061881583998911,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
40.0,55.0,62.0,41,6,5,t,1.6553729160223156,None,5,6,41,3,244.0525997079676,,244.04115337494295,244.0525997079676,245.03137570794206,245.03137570794206,245.04803187499056,246.70465312496526,t,1.6553729160223156,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
40.0,55.0,62.0,42,0,6,t,2.1935830420115963,None,6,0,42,3,246.71255316695897,,246.70501116698142,246.71255316695897,247.69808091694722,247.69808091694722,247.70431358297355,249.91400683298707,t,2.1935830420115963,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
49.0,60.0,89.0,43,1,6,t,1.9675201659556478,None,6,1,43,4,249.92851037497167,,249.91991066699848,249.92851037497167,250.9051331669907,250.9051331669907,250.9212299999781,252.88333854195662,t,1.9675201659556478,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
67.0,75.0,119.0,44,2,6,t,4.44995345902862,None,6,2,44,5,252.90084008296253,,252.89223729196237,252.90084008296253,253.88148079195525,253.88148079195525,253.89807654195465,258.3362892079749,t,4.44995345902862,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
27.0,50.0,21.0,45,3,6,l,3.898844458977692,None,6,3,45,2,258.36758254194865,,258.35847020795336,258.36758254194865,259.3314987079939,259.3314987079939,259.3646864579641,263.2373777499888,l,3.898844458977692,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
11.0,30.0,7.0,46,4,6,l,1.3490520839695819,None,6,4,46,0,263.2690100419568,,263.25889991695294,263.2690100419568,264.2381447079824,264.2381447079824,264.2646039169631,265.6001264169463,l,1.3490520839695819,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
15.0,35.0,13.0,47,5,6,l,1.068028791982215,None,6,5,47,1,265.61712691694265,,265.6063405829482,265.61712691694265,266.5981474999571,266.5981474999571,266.6147287079948,267.6859797499492,l,1.068028791982215,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
78.0,80.0,162.0,48,6,6,t,1.1270738749881275,None,6,6,48,6,267.7078090829891,,267.6959707919741,267.7078090829891,268.6820103749633,268.6820103749633,268.71506729198154,269.8152022079448,t,1.1270738749881275,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
49.0,60.0,89.0,49,0,7,t,1.4708702079951763,None,7,0,49,4,269.8283745829831,,269.8202795419493,269.8283745829831,270.8012525419472,270.8012525419472,270.8190307499608,272.28390945796855,t,1.4708702079951763,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
27.0,50.0,21.0,50,1,7,l,2.7542986249900423,None,7,1,50,2,272.3018402499729,,272.2909984169528,272.3018402499729,273.28158795798663,273.28158795798663,273.29805241699796,276.03953208297025,l,2.7542986249900423,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
11.0,30.0,7.0,51,2,7,l,2.023483833996579,None,7,2,51,0,276.05677374999505,,276.04680541699054,276.05677374999505,277.0383710829774,277.0383710829774,277.0534835829749,279.0672567919828,l,2.023483833996579,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
40.0,55.0,62.0,52,3,7,t,1.406527624989394,None,7,3,52,3,279.08489454194205,,279.07385158294346,279.08489454194205,280.0652026249445,280.0652026249445,280.0817568329512,281.4844729579636,t,1.406527624989394,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
15.0,35.0,13.0,53,4,7,l,1.1749910420039669,None,7,4,53,1,281.4966924999608,,281.4882677079877,281.4966924999608,282.4816946249921,282.4816946249921,282.4872480419581,283.6663996249554,l,1.1749910420039669,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
67.0,75.0,119.0,54,5,7,t,1.2222301670117304,None,7,5,54,5,283.68316258298,,283.67480870796135,283.68316258298,284.67145016696304,284.67145016696304,284.6810488329502,285.90057895798236,t,1.2222301670117304,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
78.0,80.0,162.0,55,6,7,t,1.601640833017882,None,7,6,55,6,285.91776641696924,,285.906921207963,285.91776641696924,286.8979388329899,286.8979388329899,286.9148632919532,288.50474091694923,t,1.601640833017882,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
27.0,50.0,21.0,56,0,8,l,1.6645051669911481,None,8,0,56,2,288.5213624169701,,288.5116800419637,288.5213624169701,289.50006037496496,289.50006037496496,289.5177045419696,291.1668490419979,l,1.6645051669911481,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
49.0,60.0,89.0,57,1,8,t,1.436735624971334,None,8,1,57,4,291.1843386249966,,291.1731729999883,291.1843386249966,292.1646499169874,292.1646499169874,292.1817582079675,293.60613779199775,t,1.436735624971334,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
15.0,35.0,13.0,58,2,8,l,1.8980244579724967,None,8,2,58,1,293.62304066697834,,293.6120936249499,293.62304066697834,294.60439749999205,294.60439749999205,294.61956641694997,296.5056327499915,l,1.8980244579724967,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
67.0,75.0,119.0,59,3,8,t,2.4271646669949405,None,8,3,59,5,296.5217656249879,,296.5127775829751,296.5217656249879,297.5144479169976,297.5144479169976,297.5197759169969,299.9563840419869,t,2.4271646669949405,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
78.0,80.0,162.0,60,4,8,t,1.2310834579984657,None,8,4,60,6,299.9782139999443,,299.96534937497927,299.9782139999443,300.95606829196913,300.95606829196913,300.9685551249422,302.189273624972,t,1.2310834579984657,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
11.0,30.0,7.0,61,5,8,l,1.1682775410008617,None,8,5,61,0,302.2054732919787,,302.19545408297563,302.2054732919787,303.1887472079834,303.1887472079834,303.1976632499718,304.37205541698495,l,1.1682775410008617,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
40.0,55.0,62.0,62,6,8,t,2.0218966669635847,None,8,6,62,3,304.39418941695476,,304.3815183749539,304.39418941695476,305.38016587495804,305.38016587495804,305.383596791944,307.41767358296784,t,2.0218966669635847,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
40.0,55.0,62.0,63,0,9,t,1.5659097080351785,None,9,0,63,3,307.4309041669476,,307.41826079197926,307.4309041669476,308.41505854198476,308.41505854198476,308.4215718329651,309.98647383297794,t,1.5659097080351785,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
67.0,75.0,119.0,64,1,9,t,1.9081843749736436,None,9,1,64,5,310.01627570798155,,310.00797249999596,310.01627570798155,310.9836678749998,310.9836678749998,311.014449624985,312.8994587499765,t,1.9081843749736436,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
11.0,30.0,7.0,65,2,9,l,2.7568316250108182,None,9,2,65,0,312.9159834579914,,312.905486249947,312.9159834579914,313.89787512499606,313.89787512499606,313.91466774995206,316.6667796249967,l,2.7568316250108182,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
15.0,35.0,13.0,66,3,9,l,1.3874886669800617,None,9,3,66,1,316.6856827919837,,316.67453204194317,316.6856827919837,317.6651117919828,317.6651117919828,317.68147166696144,319.055314541969,l,1.3874886669800617,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
27.0,50.0,21.0,67,4,9,l,1.0061213339795358,None,9,4,67,2,319.0784156669979,,319.07168799999636,319.0784156669979,320.05452683294425,320.05452683294425,320.07064929197077,321.072444624966,l,1.0061213339795358,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
49.0,60.0,89.0,68,5,9,t,1.1744403329794295,None,9,5,68,4,321.0919115829747,,321.0827343329438,321.0919115829747,322.0711837079725,322.0711837079725,322.08675337495515,323.25685366697144,t,1.1744403329794295,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
78.0,80.0,162.0,69,6,9,t,0.9432177499984391,None,9,6,69,6,323.28575645794626,,323.2671080829459,323.28575645794626,324.2553093749448,324.2553093749448,324.2816952079884,325.20636295794975,t,0.9432177499984391,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
40.0,55.0,62.0,70,0,10,t,3.6740099170128815,None,10,0,70,3,325.22203212499153,,325.21202570799505,325.22203212499153,326.21442020795075,326.21442020795075,326.21748816699255,329.90376183297485,t,3.6740099170128815,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
15.0,35.0,13.0,71,1,10,l,1.4811580829555169,None,10,1,71,1,329.9234023329918,,329.9137705419562,329.9234023329918,330.90515124995727,330.90515124995727,330.9186038329499,332.3895532079623,l,1.4811580829555169,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
27.0,50.0,21.0,72,2,10,l,2.334246791957412,None,10,2,72,2,332.4061032079626,,332.39555174997076,332.4061032079626,333.38894049997907,333.38894049997907,333.3980805419851,335.74004058295395,l,2.334246791957412,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
67.0,75.0,119.0,73,3,10,t,1.3832332500023767,None,10,3,73,5,335.77773174998583,,335.7624355419539,335.77773174998583,336.73935512499884,336.73935512499884,336.76901141699636,338.13590995798586,t,1.3832332500023767,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
49.0,60.0,89.0,74,4,10,t,3.7407772919978015,None,10,4,74,4,338.15743929194286,,338.14634416694753,338.15743929194286,339.13826112495735,339.13826112495735,339.1536320829764,342.8846870419802,t,3.7407772919978015,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
78.0,80.0,162.0,75,5,10,t,2.082710958959069,None,10,5,75,6,342.9031873329659,,342.8924522919697,342.9031873329659,343.88108712498797,343.88108712498797,343.8976808329462,345.96575874998234,t,2.082710958959069,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
11.0,30.0,7.0,76,6,10,l,1.528377000009641,None,10,6,76,0,345.98131733294576,,345.9704769999953,345.98131733294576,346.9644556249841,346.9644556249841,346.9693503329763,348.50092129199766,l,1.528377000009641,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
49.0,60.0,89.0,77,0,11,t,1.5656368330237456,None,11,0,77,4,348.5192545829923,,348.5083970829728,348.5192545829923,349.49709174997406,349.49709174997406,349.5140684999642,351.06615004199557,t,1.5656368330237456,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
15.0,35.0,13.0,78,1,11,l,2.2326806250493973,None,11,1,78,1,351.08419299998786,,351.0741489579668,351.08419299998786,352.070981207944,352.070981207944,352.08070820797,354.32008912495803,l,2.2326806250493973,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
11.0,30.0,7.0,79,2,11,l,0.835056041018106,None,11,2,79,0,354.33710329199675,,354.3273820419563,354.33710329199675,355.3146149579552,355.3146149579552,355.33431083295727,356.1561841669609,l,0.835056041018106,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
40.0,55.0,62.0,80,3,11,t,1.2693450410151854,None,11,3,80,3,356.1719629999716,,356.1621151249856,356.1719629999716,357.15514470799826,357.15514470799826,357.1647403749521,358.43367854197277,t,1.2693450410151854,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
67.0,75.0,119.0,81,4,11,t,1.4273830419988371,None,11,4,81,5,358.4506361669628,,358.4402961669839,358.4506361669628,359.4311289579491,359.4311289579491,359.4478100829874,360.86972866696306,t,1.4273830419988371,None,3,001,2025-10-24_14h36.30.442,delay discounting,,2025.1.1,None,2025-10-24 14h36.50.783903 +0530,
