l_image,r_image,target_sound,correct,thisN,thisTrialN,thisRepN,start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.time,start_mouse.clicked_name,trial_mouse.x,trial_mouse.y,trial_mouse.leftButton,trial_mouse.midButton,trial_mouse.rightButton,trial_mouse.time,trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,start.started,start_l_rect.started,start_r_rect.started,start_l_image.started,start_r_image.started,star.started,start_mouse.started,start.stopped,trials.start_mouse.x,trials.start_mouse.y,trials.start_mouse.leftButton,trials.start_mouse.midButton,trials.start_mouse.rightButton,trials.start_mouse.time,trials.start_mouse.clicked_name,trial.started,right_rectangle.started,left_rectangle.started,left_image.started,right_image.started,trial_sound.started,trial_mouse.started,trial_sound.stopped,trial.stopped,trials.trial_mouse.x,trials.trial_mouse.y,trials.trial_mouse.leftButton,trials.trial_mouse.midButton,trials.trial_mouse.rightButton,trials.trial_mouse.time,trials.trial_mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
stimuli/dog.png,stimuli/pig.png,stimuli/dog.wav,stimuli/dog.png,0,0,0,[np.float64(-0.012222222222222223)],[np.float64(0.012222222222222223)],[1],[0],[0],[1.0692052919766866],['star'],[np.float64(-0.3933333333333333)],[np.float64(-0.03666666666666667)],[1],[0],[0],[2.2399934999994002],"['left_image', 'left_rectangle']",0,0,0,0,0.11947583401342854,,0.0976755419978872,0.11947583401342854,0.11947583401342854,0.11947583401342854,0.11947583401342854,0.11947583401342854,0.09770437501720153,1.1673974590084981,[np.float64(-0.012222222222222223)],[np.float64(0.012222222222222223)],[1],[0],[0],[1.0692052919766866],['star'],1.2190573340049013,1.2252014590194449,1.2252014590194449,1.2252014590194449,1.2252014590194449,1.2221580836786112,0.05118599999696016,2.815308792021824,3.459469125024043,[np.float64(-0.3933333333333333)],[np.float64(-0.03666666666666667)],[1],[0],[0],[2.2399934999994002],"['left_image', 'left_rectangle']",7,001,2025-11-18_19h29.00.008,animal words,,2025.1.1,None,2025-11-18 19h29.09.083584 +0530,
stimuli/penguin.png,stimuli/tiger.png,stimuli/tiger.wav,stimuli/tiger.png,1,1,0,[np.float64(0.01888888888888889)],[np.float64(-0.034444444444444444)],[1],[0],[0],[0.6948693330050446],['star'],[np.float64(0.45666666666666667)],[np.float64(0.07333333333333333)],[1],[0],[0],[1.8505113329738379],"['right_image', 'right_rectangle']",0,1,1,1,3.5038087500142865,,3.494992584019201,3.5038087500142865,3.5038087500142865,3.5038087500142865,3.5038087500142865,3.5038087500142865,0.03688674999284558,4.191780417022528,[np.float64(0.01888888888888889)],[np.float64(-0.034444444444444444)],[1],[0],[0],[0.6948693330050446],['star'],4.241995292017236,4.246735084016109,4.246735084016109,4.246735084016109,4.246735084016109,4.257238500679765,0.05005087499739602,5.846979167021345,6.092950667021796,[np.float64(0.45666666666666667)],[np.float64(0.07333333333333333)],[1],[0],[0],[1.8505113329738379],"['right_image', 'right_rectangle']",7,001,2025-11-18_19h29.00.008,animal words,,2025.1.1,None,2025-11-18 19h29.09.083584 +0530,
stimuli/pig.png,stimuli/dog.png,stimuli/pig.wav,stimuli/pig.png,2,2,0,[np.float64(0.01888888888888889)],[np.float64(0.01)],[1],[0],[0],[0.7833051669877023],['star'],[np.float64(-0.23666666666666666)],[np.float64(0.08)],[1],[0],[0],[1.4997096250008326],"['left_image', 'left_rectangle']",0,2,2,2,6.130697709013475,,6.124786000000313,6.130697709013475,6.130697709013475,6.130697709013475,6.130697709013475,6.130697709013475,0.031562749994918704,6.90843679200043,[np.float64(0.01888888888888889)],[np.float64(0.01)],[1],[0],[0],[0.7833051669877023],['star'],6.956367917009629,6.962507375021232,6.962507375021232,6.962507375021232,6.962507375021232,6.956946208997397,0.047796708007808775,,8.456732584018027,[np.float64(-0.23666666666666666)],[np.float64(0.08)],[1],[0],[0],[1.4997096250008326],"['left_image', 'left_rectangle']",7,001,2025-11-18_19h29.00.008,animal words,,2025.1.1,None,2025-11-18 19h29.09.083584 +0530,
stimuli/tiger.png,stimuli/penguin.png,stimuli/penguin.wav,stimuli/penguin.png,3,3,0,[np.float64(0.014444444444444444)],[np.float64(0.017777777777777778)],[1],[0],[0],[0.5515222499961965],['star'],[np.float64(0.4177777777777778)],[np.float64(0.06555555555555556)],[1],[0],[0],[1.4677772499853745],"['right_image', 'right_rectangle']",0,3,3,3,8.508204834011849,,8.501848625019193,8.508204834011849,8.508204834011849,8.508204834011849,8.508204834011849,8.508204834011849,0.03583795900340192,9.053610875009326,[np.float64(0.014444444444444444)],[np.float64(0.017777777777777778)],[1],[0],[0],[0.5515222499961965],['star'],9.089705042017158,9.09519375002128,9.09519375002128,9.09519375002128,9.09519375002128,9.102389542019228,0.03601341700414196,,10.557771167019382,[np.float64(0.4177777777777778)],[np.float64(0.06555555555555556)],[1],[0],[0],[1.4677772499853745],"['right_image', 'right_rectangle']",7,001,2025-11-18_19h29.00.008,animal words,,2025.1.1,None,2025-11-18 19h29.09.083584 +0530,
