reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
78.0,80.0,162.0,19,5,2,t,0.6862858749809675,None,2,5,19,6,64.49380141700385,,64.48389637499349,64.49380141700385,65.47432845900767,65.47432845900767,65.49186470900895,66.16429270902881,t,0.6862858749809675,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
67.0,75.0,119.0,20,6,2,t,0.8651708340039477,None,2,6,20,5,66.17890012502903,,66.17017433402361,66.17890012502903,67.15830850001657,67.15830850001657,67.17782545898808,68.02722333400743,t,0.8651708340039477,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
40.0,55.0,62.0,21,0,3,t,0.6828053750214167,None,3,0,21,3,68.04381175001618,,68.03382708400022,68.04381175001618,69.0247509169858,69.0247509169858,69.04179270903114,69.70994791702833,t,0.6828053750214167,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
78.0,80.0,162.0,22,1,3,t,0.5154977919883095,None,3,1,22,6,69.72708695899928,,69.71716537501197,69.72708695899928,70.70798800000921,70.70798800000921,70.72508250002284,71.22733679198427,t,0.5154977919883095,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
67.0,75.0,119.0,23,2,3,t,0.5223977080313489,None,3,2,23,5,71.2458303340245,,71.2346731669968,71.2458303340245,72.22507729200879,72.22507729200879,72.2407441670075,72.74887054198189,t,0.5223977080313489,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
49.0,60.0,89.0,24,3,3,t,0.6177747909678146,None,3,3,24,4,72.76467520900769,,72.75497979199281,72.76467520900769,73.74862550001126,73.74862550001126,73.75814787502168,74.3767022920074,t,0.6177747909678146,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
15.0,35.0,13.0,25,4,3,l,0.7127629579626955,None,3,4,25,1,74.39367229200434,,74.38316754199332,74.39367229200434,75.3745953339967,75.3745953339967,75.39125608402537,76.0960970420274,l,0.7127629579626955,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
27.0,50.0,21.0,26,5,3,l,0.7678059579920955,None,3,5,26,2,76.11966908402974,,76.11076775001129,76.11966908402974,77.09148375003133,77.09148375003133,77.11335175001295,77.86421537498245,l,0.7678059579920955,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
11.0,30.0,7.0,27,6,3,l,1.2401570830261335,None,3,6,27,0,77.87793041701661,,77.87029720901046,77.87793041701661,78.86603791703237,78.86603791703237,78.87414483400062,80.11170150001999,l,1.2401570830261335,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
15.0,35.0,13.0,28,0,4,l,1.4935122500173748,None,4,0,28,1,80.13816729199607,,80.1209190840018,80.13816729199607,81.10955758398632,81.10955758398632,81.13071454199962,82.61360508401413,l,1.4935122500173748,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
78.0,80.0,162.0,29,1,4,l,1.978045083989855,None,4,1,29,6,82.63874650001526,,82.6299362499849,82.63874650001526,83.6149448340293,83.6149448340293,83.63020341697847,85.60002958402038,l,1.978045083989855,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
40.0,55.0,62.0,30,2,4,t,2.097974542004522,None,4,2,30,3,85.62423033401137,,85.61367029201938,85.62423033401137,86.5989570840029,86.5989570840029,86.61306633398635,88.71004591701785,t,2.097974542004522,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
49.0,60.0,89.0,31,3,4,t,1.3516474170028232,None,4,3,31,4,88.72660708398325,,88.71658120898064,88.72660708398325,89.70827120903414,89.70827120903414,89.72483633400407,91.06546283402713,t,1.3516474170028232,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
67.0,75.0,119.0,32,4,4,t,0.5651869580033235,None,4,4,32,5,91.08103195898002,,91.07255537499441,91.08103195898002,92.05779241700657,92.05779241700657,92.07865529198898,92.62785874999827,t,0.5651869580033235,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
11.0,30.0,7.0,33,5,4,l,0.4178273330326192,None,4,5,33,0,92.64546570897801,,92.63462500000605,92.64546570897801,93.62492816703161,93.62492816703161,93.64151145901997,94.04936837498099,l,0.4178273330326192,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
27.0,50.0,21.0,34,6,4,l,0.39618612499907613,None,4,6,34,2,94.06428779201815,,94.05513645900646,94.06428779201815,95.0486203340115,95.0486203340115,95.0582430420327,95.44963966700016,l,0.39618612499907613,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
78.0,80.0,162.0,35,0,5,t,0.5443377500050701,None,5,0,35,6,95.47073900001124,,95.46443704201374,95.47073900001124,96.44926895899698,96.44926895899698,96.46178754197899,96.99887624999974,t,0.5443377500050701,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
27.0,50.0,21.0,36,1,5,t,0.3296814579516649,None,5,1,36,2,97.0144072920084,,97.00481195899192,97.0144072920084,97.99894783401396,97.99894783401396,98.00855808402412,98.3357110840152,t,0.3296814579516649,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
11.0,30.0,7.0,37,2,5,t,0.44864187500206754,None,5,2,37,0,98.3587595000281,,98.34688383399043,98.3587595000281,99.33188625000184,99.33188625000184,99.35786570899654,99.79378854198148,t,0.44864187500206754,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
15.0,35.0,13.0,38,3,5,t,0.7157393749803305,None,5,3,38,1,99.80995012499625,,99.7997988749994,99.80995012499625,100.79687020898564,100.79687020898564,100.80777449999005,101.51471795898397,t,0.7157393749803305,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
40.0,55.0,62.0,39,4,5,t,0.8951799580245279,None,5,4,39,3,101.53039058402646,,101.52086512499955,101.53039058402646,102.5083578749909,102.5083578749909,102.5247942089918,103.41502216702793,t,0.8951799580245279,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
49.0,60.0,89.0,40,5,5,t,0.6145645409706049,None,5,5,40,4,103.4319871669868,,103.4230198750156,103.4319871669868,104.41586608398939,104.41586608398939,104.42457795899827,105.04149262502324,t,0.6145645409706049,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
67.0,75.0,119.0,41,6,5,t,0.5425724589731544,None,5,6,41,5,105.04995129199233,,105.04393645899836,105.04995129199233,106.03192791697802,106.03192791697802,106.04753024998354,106.57633775001159,t,0.5425724589731544,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
49.0,60.0,89.0,42,0,6,t,0.4629575830185786,None,6,0,42,4,106.59429566701874,,106.58447862497997,106.59429566701874,107.57445250003366,107.57445250003366,107.59125183400465,108.0437225420028,t,0.4629575830185786,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
40.0,55.0,62.0,43,1,6,t,0.45976379100466147,None,6,1,43,3,108.06050370901357,,108.04998983402038,108.06050370901357,109.0415415840107,109.0415415840107,109.0582210419816,109.51131349999923,t,0.45976379100466147,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
11.0,30.0,7.0,44,2,6,l,0.728022166993469,None,6,2,44,0,109.52916249999544,,109.51865166699281,109.52916249999544,110.50830258399947,110.50830258399947,110.52486004203092,111.24347754201153,l,0.728022166993469,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
78.0,80.0,162.0,45,3,6,t,0.712977499992121,None,6,3,45,6,111.25742999999784,,111.24888404202648,111.25742999999784,112.2422672919929,112.2422672919929,112.25838237500284,112.9661281669978,t,0.712977499992121,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
27.0,50.0,21.0,46,4,6,t,0.6197607499780133,None,6,4,46,2,112.98602787498385,,112.97485920903273,112.98602787498385,113.97443587501766,113.97443587501766,113.97930829197867,114.61796000000322,t,0.6197607499780133,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
15.0,35.0,13.0,47,5,6,t,0.6218038340448402,None,6,5,47,1,114.63988500001142,,114.6311555840075,114.63988500001142,115.61630145902745,115.61630145902745,115.62989795900648,116.24123029201292,t,0.6218038340448402,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
67.0,75.0,119.0,48,6,6,t,0.5212819169973955,None,6,6,48,5,116.25237029202981,,116.24480241700076,116.25237029202981,117.24173791700741,117.24173791700741,117.24904491699999,117.76585158403032,t,0.5212819169973955,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
49.0,60.0,89.0,49,0,7,t,0.8036648750421591,None,7,0,49,4,117.78354187501827,,117.77184966701316,117.78354187501827,118.76540058403043,118.76540058403043,118.77864287502598,119.57720316702034,t,0.8036648750421591,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
40.0,55.0,62.0,50,1,7,t,0.6966047500027344,None,7,1,50,3,119.5940980000305,,119.58373841701541,119.5940980000305,120.5745478339959,120.5745478339959,120.59115450002719,121.27698191697709,t,0.6966047500027344,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
27.0,50.0,21.0,51,2,7,t,0.6631480829673819,None,7,2,51,2,121.294366083981,,121.28366633399855,121.294366083981,122.27477645903127,122.27477645903127,122.29252125002677,122.94730116700521,t,0.6631480829673819,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
78.0,80.0,162.0,52,3,7,t,0.5545581670012325,None,7,3,52,6,122.95719629200175,,122.9503616670263,122.95719629200175,123.94128708401695,123.94128708401695,123.94779700000072,124.4990161670139,t,0.5545581670012325,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
11.0,30.0,7.0,53,4,7,t,0.6414322089985944,None,7,4,53,0,124.51360987499356,,124.5046917090076,124.51360987499356,125.49747295898851,125.49747295898851,125.50789920898387,126.14356391702313,t,0.6414322089985944,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
67.0,75.0,119.0,54,5,7,t,0.5204997920081951,None,7,5,54,5,126.15888283401728,,126.14944062498398,126.15888283401728,127.14130424999166,127.14130424999166,127.14776333398186,127.6657750000013,t,0.5204997920081951,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
15.0,35.0,13.0,55,6,7,t,0.6086539999814704,None,7,6,55,1,127.68134225002723,,127.67253304203041,127.68134225002723,128.6650731670088,128.6650731670088,128.6745267920196,129.27689708402613,t,0.6086539999814704,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
15.0,35.0,13.0,56,0,8,t,0.5289575409842655,None,8,0,56,1,129.28791925002588,,129.2774431250291,129.28791925002588,130.27473300002748,130.27473300002748,130.2808949170285,130.81017212499864,t,0.5289575409842655,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
78.0,80.0,162.0,57,1,8,t,0.49996312498115003,None,8,1,57,6,130.8259527499904,,130.81628395902226,130.8259527499904,131.80773191701155,131.80773191701155,131.82462204201147,132.31291645899182,t,0.49996312498115003,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
67.0,75.0,119.0,58,2,8,t,0.5451873340061866,None,8,2,58,5,132.32744412502507,,132.3188548340113,132.32744412502507,133.30843787500635,133.30843787500635,133.32734204200096,133.86036104202503,t,0.5451873340061866,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
27.0,50.0,21.0,59,3,8,t,0.5056263330043294,None,8,3,59,2,133.8790658750222,,133.86713787500048,133.8790658750222,134.85788620897802,134.85788620897802,134.87466837500688,135.36552170902723,t,0.5056263330043294,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
11.0,30.0,7.0,60,4,8,t,0.5262280839961022,None,8,4,60,0,135.38100091699744,,135.371595042001,135.38100091699744,136.36538137501338,136.36538137501338,136.37462658400182,136.89917958399747,t,0.5262280839961022,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
40.0,55.0,62.0,61,5,8,t,0.417740041972138,None,8,5,61,3,136.9098890000023,,136.90276591700967,136.9098890000023,137.89780708402395,137.89780708402395,137.90790620900225,138.3268490000046,t,0.417740041972138,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
49.0,60.0,89.0,62,6,8,t,0.27036166697507724,None,8,6,62,4,138.343718292017,,138.3330295420019,138.343718292017,139.32508266699733,139.32508266699733,139.34219825000037,139.61068920901744,t,0.27036166697507724,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
11.0,30.0,7.0,63,0,9,t,0.27025166602106765,None,9,0,63,0,139.62682020902866,,139.61650054203346,139.62682020902866,140.60816662502475,140.60816662502475,140.62412770901574,140.88253558397992,t,0.27025166602106765,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
40.0,55.0,62.0,64,1,9,t,0.26374937494983897,None,9,1,64,3,140.90060862503015,,140.89003954199143,140.90060862503015,141.8796110000112,141.8796110000112,141.89427966700168,142.14963925001211,t,0.26374937494983897,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
15.0,35.0,13.0,65,2,9,t,0.28661204199306667,None,9,2,65,1,142.16488275001757,,142.1554860000033,142.16488275001757,143.14776579203317,143.14776579203317,143.15816454199376,143.4434645419824,t,0.28661204199306667,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
78.0,80.0,162.0,66,3,9,t,0.42626241699326783,None,9,3,66,6,143.4607297499897,,143.45092770899646,143.4607297499897,144.44111895898823,144.44111895898823,144.45782958401833,144.8775337919942,t,0.42626241699326783,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
27.0,50.0,21.0,67,4,9,t,0.43178645899752155,None,9,4,67,2,144.8961106670322,,144.884755667008,144.8961106670322,145.8744910840178,145.8744910840178,145.89113033399917,146.31012275000103,t,0.43178645899752155,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
49.0,60.0,89.0,68,5,9,t,0.8133350420393981,None,9,5,68,4,146.3266044590273,,146.3162371669896,146.3266044590273,147.30787175003206,147.30787175003206,147.32450108398916,148.12612862500828,t,0.8133350420393981,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
67.0,75.0,119.0,69,6,9,t,0.530898957978934,None,9,6,69,5,148.14276345900726,,148.13226562499767,148.14276345900726,149.12445254198974,149.12445254198974,149.1413072500145,149.65980608400423,t,0.530898957978934,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
67.0,75.0,119.0,70,0,10,t,0.35665787500329316,None,10,0,70,5,149.6710118750343,,149.66023737500655,149.6710118750343,150.65768804203253,150.65768804203253,150.66295404202538,151.02653045899933,t,0.35665787500329316,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
40.0,55.0,62.0,71,1,10,t,0.6506094999494962,None,10,1,71,3,151.0430354999844,,151.03285283403238,151.0430354999844,152.02443225000752,152.02443225000752,152.04127808398334,152.68115004198626,t,0.6506094999494962,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
78.0,80.0,162.0,72,2,10,t,0.7130963749950752,None,10,2,72,6,152.70738849998452,,152.68469795899,152.70738849998452,153.67500437499257,153.67500437499257,153.6976679590298,154.39407179201953,t,0.7130963749950752,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
11.0,30.0,7.0,73,3,10,l,0.6598647919599898,None,10,3,73,0,154.41165645897854,,154.4008205839782,154.41165645897854,155.39114754198818,155.39114754198818,155.40771295898594,156.05950591701549,l,0.6598647919599898,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
27.0,50.0,21.0,74,4,10,l,0.6328994579962455,None,10,4,74,2,156.07644858403364,,156.06563645898132,156.07644858403364,157.05805437499657,157.05805437499657,157.0747527499916,157.693356667005,l,0.6328994579962455,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
49.0,60.0,89.0,75,5,10,l,0.3396705000195652,None,10,5,75,4,157.7100247920025,,157.6999698340078,157.7100247920025,158.69111845898442,158.69111845898442,158.70861820899881,159.0506448749802,l,0.3396705000195652,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
15.0,35.0,13.0,76,6,10,t,0.23253066703910008,None,10,6,76,1,159.07309016701765,,159.05977433401858,159.07309016701765,160.04731437499868,160.04731437499868,160.06277066702023,160.28238237497862,t,0.23253066703910008,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
40.0,55.0,62.0,77,0,11,t,0.285654290986713,None,11,0,77,3,160.30186816700734,,160.28879274998326,160.30186816700734,161.2812632920104,161.2812632920104,161.29634337499738,161.5762569590006,t,0.285654290986713,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
15.0,35.0,13.0,78,1,11,l,0.6161506249918602,None,11,1,78,1,161.59272683400195,,161.5823540840065,161.59272683400195,162.57461420900654,162.57461420900654,162.5912957090186,163.19318391702836,l,0.6161506249918602,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
27.0,50.0,21.0,79,2,11,l,0.7783777079894207,None,11,2,79,2,163.21032108401414,,163.19968779198825,163.21032108401414,164.1904579590191,164.1904579590191,164.20879466697806,164.97630987502635,l,0.7783777079894207,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
11.0,30.0,7.0,80,3,11,l,0.5740893330075778,None,11,3,80,0,164.99383150000358,,164.98346562503139,164.99383150000358,165.9746335420059,165.9746335420059,165.99108383402927,166.56083720899187,l,0.5740893330075778,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
67.0,75.0,119.0,81,4,11,t,0.6507279169745743,None,11,4,81,5,166.57832558400696,,166.567670584016,166.57832558400696,167.55784991697874,167.55784991697874,167.57476654200582,168.21440020902082,t,0.6507279169745743,None,4,001,2025-10-24_14h46.07.526,delay discounting,,2025.1.1,None,2025-10-24 14h46.39.555745 +0530,
