pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-150,z,39,3,9,z,1,0.4162835829920368,None,9,3,39,3,,,,,91.6900725000014,,91.67879683400679,91.6900725000014,92.67704870899615,92.67704870899615,92.67704870899615,92.67704870899615,92.68278754199855,93.67682070900628,93.67682070900628,94.09464408400527,z,1,0.4162835829920368,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
-50,x,40,0,10,x,1,0.12885791700682603,None,10,0,40,0,,,,,94.10650862500188,,94.09520991700992,94.10650862500188,95.08444420900196,95.08444420900196,95.08444420900196,95.08444420900196,95.09755820900318,96.09226595899963,96.09226595899963,96.22893879200274,x,1,0.12885791700682603,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
150,v,41,1,10,v,1,0.2631721660000039,None,10,1,41,1,,,,,96.24118933400314,,96.22969833400566,96.24118933400314,97.226691459,97.226691459,97.226691459,97.226691459,97.23302425000293,98.22683154200786,98.22683154200786,98.49403720900591,v,1,0.2631721660000039,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
50,c ,42,2,10,c,0,0.2670353330031503,None,10,2,42,2,,,,,98.50113895900722,,98.49430795900116,98.50113895900722,99.48404816699622,99.48404816699622,99.48404816699622,99.48404816699622,99.4934341670014,100.48386437499721,100.48386437499721,100.76184037500934,c,0,0.2670353330031503,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
-150,z,43,3,10,z,1,0.2735340829967754,None,10,3,43,3,,,,,100.77431445900584,,100.76284783400479,100.77431445900584,101.76008512500266,101.76008512500266,101.76008512500266,101.76008512500266,101.76574895900558,102.76027420900937,102.76027420900937,103.04491583400522,z,1,0.2735340829967754,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
-50,x,44,0,11,x,1,0.19805333299154881,None,11,0,44,0,,,,,103.05673837500217,,103.0455105840083,103.05673837500217,104.04372212500311,104.04372212500311,104.04372212500311,104.04372212500311,104.0504953339987,105.04376862500794,105.04376862500794,105.24564562500746,x,1,0.19805333299154881,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
150,v,45,1,11,v,1,0.12538608400791418,None,11,1,45,1,,,,,105.25806083400676,,105.24646612499782,105.25806083400676,106.24340979200497,106.24340979200497,106.24340979200497,106.24340979200497,106.24901920900447,107.24338066700147,107.24338066700147,107.37835083399841,v,1,0.12538608400791418,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
50,c ,46,2,11,c,0,0.25980516700656153,None,11,2,46,2,,,,,107.39053487499768,,107.37914816700504,107.39053487499768,108.37674700000207,108.37674700000207,108.37674700000207,108.37674700000207,108.3830827089987,109.37684308399912,109.37684308399912,109.64556050000829,c,0,0.25980516700656153,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
-150,z,47,3,11,z,1,0.30004625000583474,None,11,3,47,3,,,,,109.65666458400665,,109.64618712500669,109.65666458400665,110.64370683400193,110.64370683400193,110.64370683400193,110.64370683400193,110.6500351249997,111.64253300000564,111.64253300000564,111.94504191700253,z,1,0.30004625000583474,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
-50,x,48,0,12,x,1,0.4470567500102334,None,12,0,48,0,,,,,111.95421958400402,,111.94563216700044,111.95421958400402,112.94372762501007,112.94372762501007,112.94372762501007,112.94372762501007,112.95102691699867,113.9434615420032,113.9434615420032,114.39471045900427,x,1,0.4470567500102334,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
150,v,49,1,12,v,1,0.40300233400193974,None,12,1,49,1,,,,,114.42332545900717,,114.39528279200022,114.42332545900717,115.39345504200901,115.39345504200901,115.39345504200901,115.39345504200901,115.41604666700005,116.3935302500031,116.3935302500031,116.80101624999952,v,1,0.40300233400193974,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
50,c ,50,2,12,c,0,0.23772525000094902,None,12,2,50,2,,,,,116.81204983399948,,116.80156320901006,116.81204983399948,117.81418654200388,117.81418654200388,117.81418654200388,117.81418654200388,117.81784150000021,118.79968504200224,118.79968504200224,119.04477991700696,c,0,0.23772525000094902,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
-150,z,51,3,12,z,1,0.30099158399389125,None,12,3,51,3,,,,,119.0567627499986,,119.04537312500179,119.0567627499986,120.04347808400053,120.04347808400053,120.04347808400053,120.04347808400053,120.04912037499889,121.04329604200029,121.04329604200029,121.34992249999777,z,1,0.30099158399389125,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
-50,x,52,0,13,x,1,0.3330626250099158,None,13,0,52,0,,,,,121.35890170899802,,121.35041216699756,121.35890170899802,122.34279166700435,122.34279166700435,122.34279166700435,122.34279166700435,122.34898570900259,123.3422668340063,123.3422668340063,123.67998195900873,x,1,0.3330626250099158,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
150,v,53,1,13,v,1,0.3026431659964146,None,13,1,53,1,,,,,123.69523437500175,,123.68161766699632,123.69523437500175,124.67655537500104,124.67655537500104,124.67655537500104,124.67655537500104,124.69322641700273,125.67667375000019,125.67667375000019,125.98365908399865,v,1,0.3026431659964146,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
50,c ,54,2,13,c,0,0.3084058329986874,None,13,2,54,2,,,,,125.99582629199722,,125.98422629199922,125.99582629199722,126.98295800000778,126.98295800000778,126.98295800000778,126.98295800000778,126.99363766700844,127.97664937500667,127.97664937500667,128.2948288339976,c,0,0.3084058329986874,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
-150,z,55,3,13,z,1,0.6456313749949913,None,13,3,55,3,,,,,128.30742637500225,,128.2954202920082,128.30742637500225,129.29337108400068,129.29337108400068,129.29337108400068,129.29337108400068,129.2989435000054,130.31028979200346,130.31028979200346,130.96194333399762,z,1,0.6456313749949913,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
-50,x,56,0,14,x,1,0.26892170899373014,None,14,0,56,0,,,,,130.9755587499967,,130.9630173339974,130.9755587499967,131.96022062499833,131.96022062499833,131.96022062499833,131.96022062499833,131.96646508399863,132.96008299999812,132.96008299999812,133.23439404199598,x,1,0.26892170899373014,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
150,v,57,1,14,v,1,0.2877919160091551,None,14,1,57,1,,,,,133.24575529200956,,133.2349775420007,133.24575529200956,134.23292404200765,134.23292404200765,134.23292404200765,134.23292404200765,134.24321050000435,135.23314620900783,135.23314620900783,135.52822412500973,v,1,0.2877919160091551,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
50,c ,58,2,14,c,0,0.256458042000304,None,14,2,58,2,,,,,135.54049795900937,,135.5288565420051,135.54049795900937,136.52629108401015,136.52629108401015,136.52629108401015,136.52629108401015,136.5298780840094,137.52538145899598,137.52538145899598,137.78327787500166,c,0,0.256458042000304,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
-150,z,59,3,14,z,1,0.22008408299006987,None,14,3,59,3,,,,,137.79300279200834,,137.78369224999915,137.79300279200834,138.77963387500495,138.77963387500495,138.77963387500495,138.77963387500495,138.77963387500495,139.77666437500739,139.77666437500739,140.00146595900878,z,1,0.22008408299006987,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
-50,x,60,0,15,x,1,0.26390108300256543,None,15,0,60,0,,,,,140.01261129199702,,140.00204541700077,140.01261129199702,140.99992491700687,140.99992491700687,140.99992491700687,140.99992491700687,141.0100692499982,142.00075300000026,142.00075300000026,142.2670932500041,x,1,0.26390108300256543,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
150,v,61,1,15,v,1,0.10958004200074356,None,15,1,61,1,,,,,142.27868975000456,,142.26757387499674,142.27868975000456,143.26724487500906,143.26724487500906,143.26724487500906,143.26724487500906,143.27651429199614,144.25910233400646,144.25910233400646,144.3781650840101,v,1,0.10958004200074356,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
50,c ,62,2,15,c,0,0.3024052909895545,None,15,2,62,2,,,,,144.39036175000365,,144.37875650000933,144.39036175000365,145.37686345900875,145.37686345900875,145.37686345900875,145.37686345900875,145.38275124999927,146.37627520899696,146.37627520899696,146.68453825000324,c,0,0.3024052909895545,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
-150,z,63,3,15,z,1,0.13684099999954924,None,15,3,63,3,,,,,146.6961272089975,,146.68516491699847,146.6961272089975,147.68444516700401,147.68444516700401,147.68444516700401,147.68444516700401,147.69381462500314,148.68369908400928,148.68369908400928,148.82823341700714,z,1,0.13684099999954924,None,,,,,3,001,2025-10-02_14h39.47.723,Motor Sequence Learning,,2025.1.1,None,2025-10-02 14h40.30.904339 +0530,
